model_label,target_passage_tokens,num_needles,query_order,q_hat,q_hat_power_N,all_pairs_found,exact_correct,scheme
Gemma4-12B,5000,3,query_first,0.9999996808995414,0.9999990426989296,1.0,1.0,cell
Gemma4-12B,5000,3,query_first,0.9999996808995414,0.9999990426989296,1.0,1.0,cell
Gemma4-12B,5000,3,query_first,0.9999996808995414,0.9999990426989296,1.0,1.0,cell
Gemma4-12B,5000,4,query_first,0.9999996523196538,0.9999986092793406,1.0,1.0,cell
Gemma4-12B,5000,4,query_first,0.9999996523196538,0.9999986092793406,1.0,1.0,cell
Gemma4-12B,5000,4,query_first,0.9999996523196538,0.9999986092793406,1.0,1.0,cell
Gemma4-12B,5000,4,query_first,0.9999996523196538,0.9999986092793406,1.0,1.0,cell
Gemma4-12B,5000,4,query_first,0.9999996523196538,0.9999986092793406,1.0,1.0,cell
Gemma4-12B,5000,5,query_first,0.9999996903501731,0.9999984517518243,1.0,1.0,cell
Gemma4-12B,5000,5,query_first,0.9999996903501731,0.9999984517518243,1.0,1.0,cell
Gemma4-12B,5000,5,query_first,0.9999996903501731,0.9999984517518243,1.0,1.0,cell
Gemma4-12B,5000,5,query_first,0.9999996903501731,0.9999984517518243,1.0,1.0,cell
Gemma4-12B,5000,5,query_first,0.9999996903501731,0.9999984517518243,1.0,1.0,cell
Gemma4-12B,5000,6,query_first,0.9999997493168484,0.9999984959020332,1.0,1.0,cell
Gemma4-12B,5000,6,query_first,0.9999997493168484,0.9999984959020332,1.0,1.0,cell
Gemma4-12B,5000,6,query_first,0.9999997493168484,0.9999984959020332,1.0,1.0,cell
Gemma4-12B,5000,6,query_first,0.9999997493168484,0.9999984959020332,1.0,1.0,cell
Gemma4-12B,5000,6,query_first,0.9999997493168484,0.9999984959020332,1.0,1.0,cell
Gemma4-12B,5000,8,query_first,0.9999997401462164,0.9999979211716219,1.0,1.0,cell
Gemma4-12B,5000,8,query_first,0.9999997401462164,0.9999979211716219,1.0,1.0,cell
Gemma4-12B,5000,8,query_first,0.9999997401462164,0.9999979211716219,1.0,1.0,cell
Gemma4-12B,5000,8,query_first,0.9999997401462164,0.9999979211716219,1.0,1.0,cell
Gemma4-12B,5000,8,query_first,0.9999997401462164,0.9999979211716219,1.0,1.0,cell
Gemma4-12B,10000,10,query_last,0.9344958338181768,0.5078947169915479,0.0,0.0,cell
Gemma4-12B,10000,10,query_last,0.9344958338181768,0.5078947169915479,1.0,1.0,cell
Gemma4-12B,10000,10,query_last,0.9344958338181768,0.5078947169915479,0.0,0.0,cell
Gemma4-12B,10000,10,query_last,0.9344958338181768,0.5078947169915479,1.0,1.0,cell
Gemma4-12B,10000,10,query_last,0.9344958338181768,0.5078947169915479,0.0,0.0,cell
Gemma4-12B,10000,1,query_last,0.9090150178876759,0.9090150178876759,1.0,1.0,cell
Gemma4-12B,10000,1,query_last,0.9090150178876759,0.9090150178876759,1.0,1.0,cell
Gemma4-12B,10000,1,query_last,0.9090150178876759,0.9090150178876759,1.0,1.0,cell
Gemma4-12B,10000,1,query_last,0.9090150178876759,0.9090150178876759,1.0,1.0,cell
Gemma4-12B,10000,1,query_last,0.9090150178876759,0.9090150178876759,1.0,1.0,cell
Gemma4-12B,10000,20,query_last,0.9499121208143662,0.35782327438104333,0.0,0.0,cell
Gemma4-12B,10000,20,query_last,0.9499121208143662,0.35782327438104333,0.0,0.0,cell
Gemma4-12B,10000,20,query_last,0.9499121208143662,0.35782327438104333,0.0,0.0,cell
Gemma4-12B,10000,20,query_last,0.9499121208143662,0.35782327438104333,1.0,1.0,cell
Gemma4-12B,10000,20,query_last,0.9499121208143662,0.35782327438104333,0.0,0.0,cell
Gemma4-12B,10000,2,query_last,0.9441229969837843,0.8913682334336428,1.0,1.0,cell
Gemma4-12B,10000,2,query_last,0.9441229969837843,0.8913682334336428,1.0,1.0,cell
Gemma4-12B,10000,2,query_last,0.9441229969837843,0.8913682334336428,1.0,1.0,cell
Gemma4-12B,10000,2,query_last,0.9441229969837843,0.8913682334336428,1.0,1.0,cell
Gemma4-12B,10000,2,query_last,0.9441229969837843,0.8913682334336428,1.0,1.0,cell
Gemma4-12B,10000,30,query_last,0.9632520529133164,0.3252357655282176,0.0,0.0,cell
Gemma4-12B,10000,30,query_last,0.9632520529133164,0.3252357655282176,0.0,0.0,cell
Gemma4-12B,10000,30,query_last,0.9632520529133164,0.3252357655282176,0.0,0.0,cell
Gemma4-12B,10000,30,query_last,0.9632520529133164,0.3252357655282176,0.0,0.0,cell
Gemma4-12B,10000,30,query_last,0.9632520529133164,0.3252357655282176,0.0,0.0,cell
Gemma4-12B,10000,3,query_last,0.9190032668240044,0.7761598361258669,1.0,1.0,cell
Gemma4-12B,10000,3,query_last,0.9190032668240044,0.7761598361258669,1.0,1.0,cell
Gemma4-12B,10000,3,query_last,0.9190032668240044,0.7761598361258669,1.0,1.0,cell
Gemma4-12B,10000,3,query_last,0.9190032668240044,0.7761598361258669,1.0,1.0,cell
Gemma4-12B,10000,3,query_last,0.9190032668240044,0.7761598361258669,1.0,1.0,cell
Gemma4-12B,10000,4,query_last,0.9360296886920869,0.7676415878299093,1.0,1.0,cell
Gemma4-12B,10000,4,query_last,0.9360296886920869,0.7676415878299093,1.0,1.0,cell
Gemma4-12B,10000,4,query_last,0.9360296886920869,0.7676415878299093,1.0,1.0,cell
Gemma4-12B,10000,4,query_last,0.9360296886920869,0.7676415878299093,1.0,1.0,cell
Gemma4-12B,10000,4,query_last,0.9360296886920869,0.7676415878299093,1.0,1.0,cell
Gemma4-12B,10000,5,query_last,0.947794424406539,0.7648402728060587,0.0,0.0,cell
Gemma4-12B,10000,5,query_last,0.947794424406539,0.7648402728060587,1.0,1.0,cell
Gemma4-12B,10000,5,query_last,0.947794424406539,0.7648402728060587,1.0,1.0,cell
Gemma4-12B,10000,5,query_last,0.947794424406539,0.7648402728060587,1.0,1.0,cell
Gemma4-12B,10000,5,query_last,0.947794424406539,0.7648402728060587,1.0,1.0,cell
Gemma4-12B,10000,6,query_last,0.9296430198573243,0.6455015310355203,1.0,1.0,cell
Gemma4-12B,10000,6,query_last,0.9296430198573243,0.6455015310355203,1.0,1.0,cell
Gemma4-12B,10000,6,query_last,0.9296430198573243,0.6455015310355203,1.0,1.0,cell
Gemma4-12B,10000,6,query_last,0.9296430198573243,0.6455015310355203,1.0,1.0,cell
Gemma4-12B,10000,6,query_last,0.9296430198573243,0.6455015310355203,1.0,1.0,cell
Gemma4-12B,10000,8,query_last,0.9416801624071086,0.6183400443315985,1.0,1.0,cell
Gemma4-12B,10000,8,query_last,0.9416801624071086,0.6183400443315985,0.0,0.0,cell
Gemma4-12B,10000,8,query_last,0.9416801624071086,0.6183400443315985,1.0,1.0,cell
Gemma4-12B,10000,8,query_last,0.9416801624071086,0.6183400443315985,1.0,0.0,cell
Gemma4-12B,10000,8,query_last,0.9416801624071086,0.6183400443315985,0.0,0.0,cell
Gemma4-12B,2000,10,query_last,0.9667840354992863,0.7133369210606871,1.0,1.0,cell
Gemma4-12B,2000,10,query_last,0.9667840354992863,0.7133369210606871,1.0,1.0,cell
Gemma4-12B,2000,10,query_last,0.9667840354992863,0.7133369210606871,1.0,1.0,cell
Gemma4-12B,2000,10,query_last,0.9667840354992863,0.7133369210606871,1.0,1.0,cell
Gemma4-12B,2000,10,query_last,0.9667840354992863,0.7133369210606871,1.0,1.0,cell
Gemma4-12B,2000,1,query_last,0.9259477632447752,0.9259477632447752,1.0,1.0,cell
Gemma4-12B,2000,1,query_last,0.9259477632447752,0.9259477632447752,1.0,1.0,cell
Gemma4-12B,2000,1,query_last,0.9259477632447752,0.9259477632447752,1.0,1.0,cell
Gemma4-12B,2000,1,query_last,0.9259477632447752,0.9259477632447752,1.0,1.0,cell
Gemma4-12B,2000,1,query_last,0.9259477632447752,0.9259477632447752,1.0,1.0,cell
Gemma4-12B,2000,20,query_last,0.9534770175221849,0.38565999091408565,1.0,1.0,cell
Gemma4-12B,2000,20,query_last,0.9534770175221849,0.38565999091408565,1.0,1.0,cell
Gemma4-12B,2000,20,query_last,0.9534770175221849,0.38565999091408565,1.0,1.0,cell
Gemma4-12B,2000,20,query_last,0.9534770175221849,0.38565999091408565,1.0,1.0,cell
Gemma4-12B,2000,20,query_last,0.9534770175221849,0.38565999091408565,1.0,1.0,cell
Gemma4-12B,2000,2,query_last,0.9443223702712301,0.8917447389946742,1.0,1.0,cell
Gemma4-12B,2000,2,query_last,0.9443223702712301,0.8917447389946742,1.0,1.0,cell
Gemma4-12B,2000,2,query_last,0.9443223702712301,0.8917447389946742,1.0,1.0,cell
Gemma4-12B,2000,2,query_last,0.9443223702712301,0.8917447389946742,1.0,1.0,cell
Gemma4-12B,2000,2,query_last,0.9443223702712301,0.8917447389946742,1.0,1.0,cell
Gemma4-12B,2000,30,query_last,0.9361817917676353,0.13829475280873352,1.0,1.0,cell
Gemma4-12B,2000,30,query_last,0.9361817917676353,0.13829475280873352,1.0,1.0,cell
Gemma4-12B,2000,30,query_last,0.9361817917676353,0.13829475280873352,1.0,1.0,cell
Gemma4-12B,2000,30,query_last,0.9361817917676353,0.13829475280873352,1.0,1.0,cell
Gemma4-12B,2000,30,query_last,0.9361817917676353,0.13829475280873352,1.0,1.0,cell
Gemma4-12B,2000,3,query_last,0.9578778986869864,0.8788817742775615,1.0,1.0,cell
Gemma4-12B,2000,3,query_last,0.9578778986869864,0.8788817742775615,1.0,1.0,cell
Gemma4-12B,2000,3,query_last,0.9578778986869864,0.8788817742775615,1.0,1.0,cell
Gemma4-12B,2000,3,query_last,0.9578778986869864,0.8788817742775615,1.0,1.0,cell
Gemma4-12B,2000,3,query_last,0.9578778986869864,0.8788817742775615,1.0,1.0,cell
Gemma4-12B,2000,4,query_last,0.9409809879689138,0.7840132371231452,1.0,1.0,cell
Gemma4-12B,2000,4,query_last,0.9409809879689138,0.7840132371231452,1.0,1.0,cell
Gemma4-12B,2000,4,query_last,0.9409809879689138,0.7840132371231452,1.0,1.0,cell
Gemma4-12B,2000,4,query_last,0.9409809879689138,0.7840132371231452,1.0,1.0,cell
Gemma4-12B,2000,4,query_last,0.9409809879689138,0.7840132371231452,1.0,1.0,cell
Gemma4-12B,2000,5,query_last,0.9395976732229299,0.7323347852008422,1.0,1.0,cell
Gemma4-12B,2000,5,query_last,0.9395976732229299,0.7323347852008422,1.0,1.0,cell
Gemma4-12B,2000,5,query_last,0.9395976732229299,0.7323347852008422,1.0,1.0,cell
Gemma4-12B,2000,5,query_last,0.9395976732229299,0.7323347852008422,1.0,1.0,cell
Gemma4-12B,2000,5,query_last,0.9395976732229299,0.7323347852008422,1.0,1.0,cell
Gemma4-12B,2000,6,query_last,0.9461839340558615,0.717552063075719,1.0,1.0,cell
Gemma4-12B,2000,6,query_last,0.9461839340558615,0.717552063075719,1.0,1.0,cell
Gemma4-12B,2000,6,query_last,0.9461839340558615,0.717552063075719,1.0,1.0,cell
Gemma4-12B,2000,6,query_last,0.9461839340558615,0.717552063075719,1.0,1.0,cell
Gemma4-12B,2000,6,query_last,0.9461839340558615,0.717552063075719,1.0,1.0,cell
Gemma4-12B,2000,8,query_last,0.9549674503582403,0.6916853109114097,1.0,1.0,cell
Gemma4-12B,2000,8,query_last,0.9549674503582403,0.6916853109114097,1.0,1.0,cell
Gemma4-12B,2000,8,query_last,0.9549674503582403,0.6916853109114097,1.0,1.0,cell
Gemma4-12B,2000,8,query_last,0.9549674503582403,0.6916853109114097,1.0,1.0,cell
Gemma4-12B,2000,8,query_last,0.9549674503582403,0.6916853109114097,1.0,1.0,cell
Gemma4-12B,5000,10,query_last,0.9499121208143662,0.5981833116871812,1.0,1.0,cell
Gemma4-12B,5000,10,query_last,0.9499121208143662,0.5981833116871812,1.0,1.0,cell
Gemma4-12B,5000,10,query_last,0.9499121208143662,0.5981833116871812,1.0,1.0,cell
Gemma4-12B,5000,10,query_last,0.9499121208143662,0.5981833116871812,1.0,1.0,cell
Gemma4-12B,5000,10,query_last,0.9499121208143662,0.5981833116871812,0.0,0.0,cell
Gemma4-12B,5000,1,query_last,0.9441229969837843,0.9441229969837843,1.0,1.0,cell
Gemma4-12B,5000,1,query_last,0.9441229969837843,0.9441229969837843,1.0,1.0,cell
Gemma4-12B,5000,1,query_last,0.9441229969837843,0.9441229969837843,1.0,1.0,cell
Gemma4-12B,5000,1,query_last,0.9441229969837843,0.9441229969837843,1.0,1.0,cell
Gemma4-12B,5000,1,query_last,0.9441229969837843,0.9441229969837843,1.0,1.0,cell
Gemma4-12B,5000,20,query_last,0.9652833859870711,0.49328354396778523,0.0,0.0,cell
Gemma4-12B,5000,20,query_last,0.9652833859870711,0.49328354396778523,0.0,0.0,cell
Gemma4-12B,5000,20,query_last,0.9652833859870711,0.49328354396778523,1.0,0.0,cell
Gemma4-12B,5000,20,query_last,0.9652833859870711,0.49328354396778523,1.0,1.0,cell
Gemma4-12B,5000,20,query_last,0.9652833859870711,0.49328354396778523,0.0,0.0,cell
Gemma4-12B,5000,2,query_last,0.9229842363778368,0.8518999006019785,1.0,1.0,cell
Gemma4-12B,5000,2,query_last,0.9229842363778368,0.8518999006019785,1.0,1.0,cell
Gemma4-12B,5000,2,query_last,0.9229842363778368,0.8518999006019785,1.0,1.0,cell
Gemma4-12B,5000,2,query_last,0.9229842363778368,0.8518999006019785,1.0,1.0,cell
Gemma4-12B,5000,2,query_last,0.9229842363778368,0.8518999006019785,1.0,1.0,cell
Gemma4-12B,5000,30,query_last,0.9498111139645401,0.21336216609415332,0.0,0.0,cell
Gemma4-12B,5000,30,query_last,0.9498111139645401,0.21336216609415332,0.0,0.0,cell
Gemma4-12B,5000,30,query_last,0.9498111139645401,0.21336216609415332,0.0,0.0,cell
Gemma4-12B,5000,30,query_last,0.9498111139645401,0.21336216609415332,1.0,1.0,cell
Gemma4-12B,5000,30,query_last,0.9498111139645401,0.21336216609415332,0.0,0.0,cell
Gemma4-12B,5000,3,query_last,0.9398324905255162,0.8301400450079139,1.0,1.0,cell
Gemma4-12B,5000,3,query_last,0.9398324905255162,0.8301400450079139,1.0,1.0,cell
Gemma4-12B,5000,3,query_last,0.9398324905255162,0.8301400450079139,1.0,1.0,cell
Gemma4-12B,5000,3,query_last,0.9398324905255162,0.8301400450079139,1.0,1.0,cell
Gemma4-12B,5000,3,query_last,0.9398324905255162,0.8301400450079139,1.0,1.0,cell
Gemma4-12B,5000,4,query_last,0.9523609895145689,0.8226334982624205,1.0,1.0,cell
Gemma4-12B,5000,4,query_last,0.9523609895145689,0.8226334982624205,1.0,1.0,cell
Gemma4-12B,5000,4,query_last,0.9523609895145689,0.8226334982624205,1.0,1.0,cell
Gemma4-12B,5000,4,query_last,0.9523609895145689,0.8226334982624205,1.0,1.0,cell
Gemma4-12B,5000,4,query_last,0.9523609895145689,0.8226334982624205,0.0,0.0,cell
Gemma4-12B,5000,5,query_last,0.9346807364549233,0.7133726590083156,1.0,1.0,cell
Gemma4-12B,5000,5,query_last,0.9346807364549233,0.7133726590083156,1.0,1.0,cell
Gemma4-12B,5000,5,query_last,0.9346807364549233,0.7133726590083156,1.0,1.0,cell
Gemma4-12B,5000,5,query_last,0.9346807364549233,0.7133726590083156,1.0,0.0,cell
Gemma4-12B,5000,5,query_last,0.9346807364549233,0.7133726590083156,0.0,0.0,cell
Gemma4-12B,5000,6,query_last,0.940946948127532,0.6940501110009345,1.0,1.0,cell
Gemma4-12B,5000,6,query_last,0.940946948127532,0.6940501110009345,1.0,1.0,cell
Gemma4-12B,5000,6,query_last,0.940946948127532,0.6940501110009345,1.0,1.0,cell
Gemma4-12B,5000,6,query_last,0.940946948127532,0.6940501110009345,1.0,1.0,cell
Gemma4-12B,5000,6,query_last,0.940946948127532,0.6940501110009345,0.0,0.0,cell
Gemma4-12B,5000,8,query_last,0.9397603841433969,0.6083269629251885,1.0,1.0,cell
Gemma4-12B,5000,8,query_last,0.9397603841433969,0.6083269629251885,1.0,0.0,cell
Gemma4-12B,5000,8,query_last,0.9397603841433969,0.6083269629251885,1.0,1.0,cell
Gemma4-12B,5000,8,query_last,0.9397603841433969,0.6083269629251885,1.0,1.0,cell
Gemma4-12B,5000,8,query_last,0.9397603841433969,0.6083269629251885,1.0,1.0,cell
OLMo-Hybrid-7B,10000,10,query_first,0.5085839038969052,0.001157780181806778,0.0,1.0,cell
OLMo-Hybrid-7B,10000,10,query_first,0.5085839038969052,0.001157780181806778,1.0,0.0,cell
OLMo-Hybrid-7B,10000,10,query_first,0.5085839038969052,0.001157780181806778,0.0,0.0,cell
OLMo-Hybrid-7B,10000,10,query_first,0.5085839038969052,0.001157780181806778,0.0,1.0,cell
OLMo-Hybrid-7B,10000,10,query_first,0.5085839038969052,0.001157780181806778,0.0,0.0,cell
OLMo-Hybrid-7B,10000,1,query_first,0.2274667354156425,0.2274667354156425,1.0,1.0,cell
OLMo-Hybrid-7B,10000,1,query_first,0.2274667354156425,0.2274667354156425,1.0,1.0,cell
OLMo-Hybrid-7B,10000,1,query_first,0.2274667354156425,0.2274667354156425,1.0,1.0,cell
OLMo-Hybrid-7B,10000,1,query_first,0.2274667354156425,0.2274667354156425,1.0,1.0,cell
OLMo-Hybrid-7B,10000,1,query_first,0.2274667354156425,0.2274667354156425,1.0,1.0,cell
OLMo-Hybrid-7B,10000,20,query_first,0.6188012289137517,6.776779428283132e-05,0.0,0.0,cell
OLMo-Hybrid-7B,10000,20,query_first,0.6188012289137517,6.776779428283132e-05,0.0,0.0,cell
OLMo-Hybrid-7B,10000,20,query_first,0.6188012289137517,6.776779428283132e-05,0.0,0.0,cell
OLMo-Hybrid-7B,10000,20,query_first,0.6188012289137517,6.776779428283132e-05,1.0,0.0,cell
OLMo-Hybrid-7B,10000,20,query_first,0.6188012289137517,6.776779428283132e-05,0.0,0.0,cell
OLMo-Hybrid-7B,10000,2,query_first,0.27517173522504457,0.07571948386676203,0.0,1.0,cell
OLMo-Hybrid-7B,10000,2,query_first,0.27517173522504457,0.07571948386676203,0.0,1.0,cell
OLMo-Hybrid-7B,10000,2,query_first,0.27517173522504457,0.07571948386676203,0.0,0.0,cell
OLMo-Hybrid-7B,10000,2,query_first,0.27517173522504457,0.07571948386676203,0.0,1.0,cell
OLMo-Hybrid-7B,10000,2,query_first,0.27517173522504457,0.07571948386676203,0.0,1.0,cell
OLMo-Hybrid-7B,10000,30,query_first,0.5404499385338146,9.608689366312087e-09,0.0,0.0,cell
OLMo-Hybrid-7B,10000,30,query_first,0.5404499385338146,9.608689366312087e-09,0.0,0.0,cell
OLMo-Hybrid-7B,10000,30,query_first,0.5404499385338146,9.608689366312087e-09,0.0,0.0,cell
OLMo-Hybrid-7B,10000,30,query_first,0.5404499385338146,9.608689366312087e-09,0.0,0.0,cell
OLMo-Hybrid-7B,10000,30,query_first,0.5404499385338146,9.608689366312087e-09,1.0,0.0,cell
OLMo-Hybrid-7B,10000,3,query_first,0.35635947917087163,0.0452548309156455,1.0,1.0,cell
OLMo-Hybrid-7B,10000,3,query_first,0.35635947917087163,0.0452548309156455,0.0,1.0,cell
OLMo-Hybrid-7B,10000,3,query_first,0.35635947917087163,0.0452548309156455,0.0,0.0,cell
OLMo-Hybrid-7B,10000,3,query_first,0.35635947917087163,0.0452548309156455,0.0,1.0,cell
OLMo-Hybrid-7B,10000,3,query_first,0.35635947917087163,0.0452548309156455,1.0,0.0,cell
OLMo-Hybrid-7B,10000,4,query_first,0.43147255621442576,0.03465873525178509,0.0,0.0,cell
OLMo-Hybrid-7B,10000,4,query_first,0.43147255621442576,0.03465873525178509,0.0,1.0,cell
OLMo-Hybrid-7B,10000,4,query_first,0.43147255621442576,0.03465873525178509,0.0,0.0,cell
OLMo-Hybrid-7B,10000,4,query_first,0.43147255621442576,0.03465873525178509,0.0,0.0,cell
OLMo-Hybrid-7B,10000,4,query_first,0.43147255621442576,0.03465873525178509,1.0,0.0,cell
OLMo-Hybrid-7B,10000,5,query_first,0.3436941444486138,0.004795795605610126,1.0,0.0,cell
OLMo-Hybrid-7B,10000,5,query_first,0.3436941444486138,0.004795795605610126,0.0,1.0,cell
OLMo-Hybrid-7B,10000,5,query_first,0.3436941444486138,0.004795795605610126,0.0,0.0,cell
OLMo-Hybrid-7B,10000,5,query_first,0.3436941444486138,0.004795795605610126,1.0,0.0,cell
OLMo-Hybrid-7B,10000,5,query_first,0.3436941444486138,0.004795795605610126,0.0,0.0,cell
OLMo-Hybrid-7B,10000,6,query_first,0.4274508850929302,0.006099824277028954,0.0,1.0,cell
OLMo-Hybrid-7B,10000,6,query_first,0.4274508850929302,0.006099824277028954,1.0,0.0,cell
OLMo-Hybrid-7B,10000,6,query_first,0.4274508850929302,0.006099824277028954,0.0,0.0,cell
OLMo-Hybrid-7B,10000,6,query_first,0.4274508850929302,0.006099824277028954,0.0,0.0,cell
OLMo-Hybrid-7B,10000,6,query_first,0.4274508850929302,0.006099824277028954,1.0,0.0,cell
OLMo-Hybrid-7B,10000,8,query_first,0.4707867494285639,0.0024132029466826846,0.0,1.0,cell
OLMo-Hybrid-7B,10000,8,query_first,0.4707867494285639,0.0024132029466826846,0.0,1.0,cell
OLMo-Hybrid-7B,10000,8,query_first,0.4707867494285639,0.0024132029466826846,0.0,0.0,cell
OLMo-Hybrid-7B,10000,8,query_first,0.4707867494285639,0.0024132029466826846,0.0,0.0,cell
OLMo-Hybrid-7B,10000,8,query_first,0.4707867494285639,0.0024132029466826846,0.0,0.0,cell
OLMo-Hybrid-7B,2000,10,query_first,0.596958006522605,0.005746955233856269,1.0,0.0,cell
OLMo-Hybrid-7B,2000,10,query_first,0.596958006522605,0.005746955233856269,1.0,0.0,cell
OLMo-Hybrid-7B,2000,10,query_first,0.596958006522605,0.005746955233856269,1.0,0.0,cell
OLMo-Hybrid-7B,2000,10,query_first,0.596958006522605,0.005746955233856269,1.0,0.0,cell
OLMo-Hybrid-7B,2000,10,query_first,0.596958006522605,0.005746955233856269,0.0,1.0,cell
OLMo-Hybrid-7B,2000,1,query_first,0.41926425232295134,0.41926425232295134,1.0,1.0,cell
OLMo-Hybrid-7B,2000,1,query_first,0.41926425232295134,0.41926425232295134,1.0,1.0,cell
OLMo-Hybrid-7B,2000,1,query_first,0.41926425232295134,0.41926425232295134,1.0,1.0,cell
OLMo-Hybrid-7B,2000,1,query_first,0.41926425232295134,0.41926425232295134,0.0,1.0,cell
OLMo-Hybrid-7B,2000,1,query_first,0.41926425232295134,0.41926425232295134,0.0,1.0,cell
OLMo-Hybrid-7B,2000,20,query_first,0.7629042547512778,0.004460676617441288,1.0,1.0,cell
OLMo-Hybrid-7B,2000,20,query_first,0.7629042547512778,0.004460676617441288,0.0,0.0,cell
OLMo-Hybrid-7B,2000,20,query_first,0.7629042547512778,0.004460676617441288,1.0,0.0,cell
OLMo-Hybrid-7B,2000,20,query_first,0.7629042547512778,0.004460676617441288,1.0,1.0,cell
OLMo-Hybrid-7B,2000,20,query_first,0.7629042547512778,0.004460676617441288,1.0,1.0,cell
OLMo-Hybrid-7B,2000,2,query_first,0.5391735420904721,0.2907081084903861,0.0,1.0,cell
OLMo-Hybrid-7B,2000,2,query_first,0.5391735420904721,0.2907081084903861,0.0,1.0,cell
OLMo-Hybrid-7B,2000,2,query_first,0.5391735420904721,0.2907081084903861,0.0,0.0,cell
OLMo-Hybrid-7B,2000,2,query_first,0.5391735420904721,0.2907081084903861,0.0,1.0,cell
OLMo-Hybrid-7B,2000,2,query_first,0.5391735420904721,0.2907081084903861,1.0,1.0,cell
OLMo-Hybrid-7B,2000,30,query_first,0.8433734596658521,0.0060338970932432845,1.0,1.0,cell
OLMo-Hybrid-7B,2000,30,query_first,0.8433734596658521,0.0060338970932432845,1.0,1.0,cell
OLMo-Hybrid-7B,2000,30,query_first,0.8433734596658521,0.0060338970932432845,0.0,0.0,cell
OLMo-Hybrid-7B,2000,30,query_first,0.8433734596658521,0.0060338970932432845,0.0,0.0,cell
OLMo-Hybrid-7B,2000,30,query_first,0.8433734596658521,0.0060338970932432845,1.0,1.0,cell
OLMo-Hybrid-7B,2000,3,query_first,0.4623660674868911,0.09884571850656224,1.0,1.0,cell
OLMo-Hybrid-7B,2000,3,query_first,0.4623660674868911,0.09884571850656224,0.0,1.0,cell
OLMo-Hybrid-7B,2000,3,query_first,0.4623660674868911,0.09884571850656224,0.0,0.0,cell
OLMo-Hybrid-7B,2000,3,query_first,0.4623660674868911,0.09884571850656224,0.0,1.0,cell
OLMo-Hybrid-7B,2000,3,query_first,0.4623660674868911,0.09884571850656224,1.0,0.0,cell
OLMo-Hybrid-7B,2000,4,query_first,0.5824724073448929,0.11510691853943444,0.0,1.0,cell
OLMo-Hybrid-7B,2000,4,query_first,0.5824724073448929,0.11510691853943444,0.0,0.0,cell
OLMo-Hybrid-7B,2000,4,query_first,0.5824724073448929,0.11510691853943444,0.0,0.0,cell
OLMo-Hybrid-7B,2000,4,query_first,0.5824724073448929,0.11510691853943444,0.0,0.0,cell
OLMo-Hybrid-7B,2000,4,query_first,0.5824724073448929,0.11510691853943444,1.0,0.0,cell
OLMo-Hybrid-7B,2000,5,query_first,0.6417411338878914,0.10884272003469939,1.0,0.0,cell
OLMo-Hybrid-7B,2000,5,query_first,0.6417411338878914,0.10884272003469939,0.0,1.0,cell
OLMo-Hybrid-7B,2000,5,query_first,0.6417411338878914,0.10884272003469939,1.0,0.0,cell
OLMo-Hybrid-7B,2000,5,query_first,0.6417411338878914,0.10884272003469939,0.0,0.0,cell
OLMo-Hybrid-7B,2000,5,query_first,0.6417411338878914,0.10884272003469939,0.0,1.0,cell
OLMo-Hybrid-7B,2000,6,query_first,0.6468306810720401,0.07323921309964383,1.0,0.0,cell
OLMo-Hybrid-7B,2000,6,query_first,0.6468306810720401,0.07323921309964383,0.0,0.0,cell
OLMo-Hybrid-7B,2000,6,query_first,0.6468306810720401,0.07323921309964383,0.0,0.0,cell
OLMo-Hybrid-7B,2000,6,query_first,0.6468306810720401,0.07323921309964383,0.0,0.0,cell
OLMo-Hybrid-7B,2000,6,query_first,0.6468306810720401,0.07323921309964383,0.0,1.0,cell
OLMo-Hybrid-7B,2000,8,query_first,0.6925164386004964,0.0528981757701331,1.0,0.0,cell
OLMo-Hybrid-7B,2000,8,query_first,0.6925164386004964,0.0528981757701331,0.0,1.0,cell
OLMo-Hybrid-7B,2000,8,query_first,0.6925164386004964,0.0528981757701331,1.0,0.0,cell
OLMo-Hybrid-7B,2000,8,query_first,0.6925164386004964,0.0528981757701331,0.0,1.0,cell
OLMo-Hybrid-7B,2000,8,query_first,0.6925164386004964,0.0528981757701331,0.0,1.0,cell
OLMo-Hybrid-7B,5000,10,query_first,0.6188012289137517,0.008232119671313782,0.0,0.0,cell
OLMo-Hybrid-7B,5000,10,query_first,0.6188012289137517,0.008232119671313782,0.0,1.0,cell
OLMo-Hybrid-7B,5000,10,query_first,0.6188012289137517,0.008232119671313782,0.0,0.0,cell
OLMo-Hybrid-7B,5000,10,query_first,0.6188012289137517,0.008232119671313782,1.0,0.0,cell
OLMo-Hybrid-7B,5000,10,query_first,0.6188012289137517,0.008232119671313782,0.0,0.0,cell
OLMo-Hybrid-7B,5000,1,query_first,0.27517173522504457,0.27517173522504457,1.0,1.0,cell
OLMo-Hybrid-7B,5000,1,query_first,0.27517173522504457,0.27517173522504457,0.0,1.0,cell
OLMo-Hybrid-7B,5000,1,query_first,0.27517173522504457,0.27517173522504457,1.0,1.0,cell
OLMo-Hybrid-7B,5000,1,query_first,0.27517173522504457,0.27517173522504457,1.0,1.0,cell
OLMo-Hybrid-7B,5000,1,query_first,0.27517173522504457,0.27517173522504457,1.0,0.0,cell
OLMo-Hybrid-7B,5000,20,query_first,0.5724980630111742,1.4304755279891935e-05,1.0,0.0,cell
