scheme,fold,candidate,link,n_rows,rmse,nrmse,mae,r2,mode,target,kind
seed,seed=1235,piecewise_power,identity,480,0.39178463047100887,1.0456434513542452,0.09611418321088425,0.10382538457262425,enumeration,log1p_duplicate_rate,continuous
seed,seed=1236,piecewise_power,identity,480,0.2923503323289224,0.7802608543716102,0.09143951523131727,-0.179673539930717,enumeration,log1p_duplicate_rate,continuous
seed,seed=1237,piecewise_power,identity,480,0.30869035541238843,0.8238711361523493,0.08716494490444086,0.06558668230605724,enumeration,log1p_duplicate_rate,continuous
seed,seed=1238,piecewise_power,identity,480,0.34510451003233866,0.9210577518426487,0.08931061449241355,0.10197716114706623,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=0,piecewise_power,identity,480,0.5153032070638996,1.3753051600835549,0.11260329434518628,0.12992142268443085,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=1,piecewise_power,identity,480,0.14343338025498786,0.38281280863142364,0.063514671666202,-0.7496466893986948,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=2,piecewise_power,identity,480,0.45465572176937646,1.2134416235709513,0.11143314149537646,0.12083384815926601,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=3,piecewise_power,identity,480,0.19831936013361603,0.5292993243537274,0.07553361084354117,-0.7259548031311387,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=4,piecewise_power,identity,480,0.35557632105861753,0.9490062209040402,0.09748708280243305,-0.015337111141592308,enumeration,log1p_duplicate_rate,continuous
seed,seed=1234,exponential_separable,identity,480,0.46532456877194184,1.2419159667025876,0.0916086590410401,0.028823956158173347,enumeration,log1p_duplicate_rate,continuous
seed,seed=1235,exponential_separable,identity,480,0.4022382861250616,1.0735434651047369,0.08609776254849807,0.05536363649037268,enumeration,log1p_duplicate_rate,continuous
seed,seed=1236,exponential_separable,identity,480,0.2729416726450397,0.7284606143427538,0.07442441612514253,-0.028239662375282304,enumeration,log1p_duplicate_rate,continuous
seed,seed=1237,exponential_separable,identity,480,0.315521617175386,0.8421032554633534,0.07628904505541882,0.023772277489285343,enumeration,log1p_duplicate_rate,continuous
seed,seed=1238,exponential_separable,identity,480,0.3580477463941507,0.9556022676006767,0.07939348215462284,0.03335279139801128,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=0,exponential_separable,identity,480,0.5386111857694492,1.4375123867133028,0.09701723699224478,0.04943127333724262,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=1,exponential_separable,identity,480,0.15773502223164731,0.4209828059039775,0.0705772355136136,-1.1159536739188614,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=2,exponential_separable,identity,480,0.4713967261202032,1.2581220939290918,0.09191107895986304,0.054897827896476015,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=3,exponential_separable,identity,480,0.18672469216633408,0.49835403531561556,0.0675275771519293,-0.53003969442396,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=4,exponential_separable,identity,480,0.3584932367156591,0.9567912474663924,0.08594932616347224,-0.03206376177495773,enumeration,log1p_duplicate_rate,continuous
seed,seed=1234,exponential_interaction,identity,480,0.46484629987346265,1.240639503302071,0.09185889013883819,0.030819314347966698,enumeration,log1p_duplicate_rate,continuous
seed,seed=1235,exponential_interaction,identity,480,0.3994394222316714,1.0660735097421774,0.08631405090431765,0.06846388202933318,enumeration,log1p_duplicate_rate,continuous
seed,seed=1236,exponential_interaction,identity,480,0.2754586572120885,0.7351782551714157,0.07451655983017548,-0.04729132642006273,enumeration,log1p_duplicate_rate,continuous
seed,seed=1237,exponential_interaction,identity,480,0.3149301459390383,0.8405246636124993,0.07569003850691339,0.02742888537114574,enumeration,log1p_duplicate_rate,continuous
seed,seed=1238,exponential_interaction,identity,480,0.3584381876372841,0.9566443256531587,0.07880513921472705,0.031243437413248754,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=0,exponential_interaction,identity,480,0.538753789013626,1.4378929839517296,0.09548091615064837,0.048927859622308056,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=1,exponential_interaction,identity,480,0.1593842190436397,0.42538438705937137,0.07383461298046994,-1.1604316454805068,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=2,exponential_interaction,identity,480,0.4696533434241336,1.2534691377956215,0.0921188784978688,0.06187550871453806,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=3,exponential_interaction,identity,480,0.18808073989740423,0.5019732238172487,0.06961004631907354,-0.5523435552594542,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=4,exponential_interaction,identity,480,0.36361043437555024,0.9704486597439432,0.08723869818091688,-0.06173777878032949,enumeration,log1p_duplicate_rate,continuous
seed,seed=1234,root_separable,identity,480,0.46310275095315767,1.235986103528729,0.0935878848117636,0.0380760994626802,enumeration,log1p_duplicate_rate,continuous
seed,seed=1235,root_separable,identity,480,0.4009898757236727,1.0702115524688445,0.08942434684240859,0.061218195041650714,enumeration,log1p_duplicate_rate,continuous
seed,seed=1236,root_separable,identity,480,0.2743747334125132,0.732285344795043,0.07861383447458438,-0.039065405745420945,enumeration,log1p_duplicate_rate,continuous
seed,seed=1237,root_separable,identity,480,0.31437512829906034,0.8390433636443732,0.07995512269245869,0.030853889158127812,enumeration,log1p_duplicate_rate,continuous
seed,seed=1238,root_separable,identity,480,0.35671254274594355,0.952038710374622,0.08290999501305299,0.04054883917648189,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=0,root_separable,identity,480,0.5351252854332152,1.4282087832149355,0.10037119826555126,0.06169564932496152,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=1,root_separable,identity,480,0.1632201717929452,0.43562225388736175,0.07336907457391041,-1.2656746930218885,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=2,root_separable,identity,480,0.4679335781580377,1.2488792147907353,0.09455216352097277,0.0687333329704084,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=3,root_separable,identity,480,0.19160968295480266,0.511391705072459,0.07073298179080452,-0.6111430355195486,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=4,root_separable,identity,480,0.3598964756614752,0.9605363857394632,0.09130221861191011,-0.04015912481882178,enumeration,log1p_duplicate_rate,continuous
seed,seed=1234,inverse_separable,identity,480,0.44656028147188975,1.191835507673246,0.09480160082945344,0.10557036595781144,enumeration,log1p_duplicate_rate,continuous
seed,seed=1235,inverse_separable,identity,480,0.3949011834337763,1.0539612947377353,0.09447631937025522,0.0895109671034674,enumeration,log1p_duplicate_rate,continuous
seed,seed=1236,inverse_separable,identity,480,0.29032021741337594,0.7748426317006859,0.08629940278238743,-0.16334684249730613,enumeration,log1p_duplicate_rate,continuous
seed,seed=1237,inverse_separable,identity,480,0.30718753847736835,0.8198602317817546,0.08317896723514699,0.07466266364741736,enumeration,log1p_duplicate_rate,continuous
seed,seed=1238,inverse_separable,identity,480,0.34127826272889555,0.9108457881132467,0.08533845903320424,0.12177991199668747,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=0,inverse_separable,identity,480,0.507171443049172,1.353602098940662,0.11062931600241671,0.15716537436718603,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=1,inverse_separable,identity,480,0.14253691819471045,0.3804202194132359,0.058500713925689944,-0.7278443681082161,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=2,inverse_separable,identity,480,0.45010211514614756,1.201288393006755,0.10553128199242116,0.13835624456214723,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=3,inverse_separable,identity,480,0.18863259545289907,0.5034460844218184,0.06625610034698609,-0.5614665118177105,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=4,inverse_separable,identity,480,0.3746914755386436,1.0000231178140455,0.10418694714762515,-0.1274368387686331,enumeration,log1p_duplicate_rate,continuous
seed,seed=1234,logL_rawN,identity,480,0.46575576313222206,1.2430667917325176,0.0908677942015084,0.02702323603181822,enumeration,log1p_duplicate_rate,continuous
seed,seed=1235,logL_rawN,identity,480,0.4030279685352756,1.075651067539006,0.08574402948665867,0.05165093687581557,enumeration,log1p_duplicate_rate,continuous
seed,seed=1236,logL_rawN,identity,480,0.27292265187538317,0.728409849351776,0.07344036453116347,-0.02809635535950794,enumeration,log1p_duplicate_rate,continuous
seed,seed=1237,logL_rawN,identity,480,0.31586899809998303,0.8430303887929421,0.07528086928476826,0.021621492547513665,enumeration,log1p_duplicate_rate,continuous
seed,seed=1238,logL_rawN,identity,480,0.3579344417123231,0.955299866002078,0.0783717459499784,0.033964488166077,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=0,logL_rawN,identity,480,0.5402638318620782,1.4419231737369953,0.09728376659610753,0.04358897429444675,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=1,logL_rawN,identity,480,0.15544805929437439,0.414879075351877,0.06919685309040355,-1.0550410494379934,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=2,logL_rawN,identity,480,0.4722796018500833,1.2604784222623366,0.09079249357984229,0.05135436184313058,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=3,logL_rawN,identity,480,0.18506841703251137,0.49393356265633714,0.06624475844430888,-0.5030167286119982,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=4,logL_rawN,identity,480,0.35936914028891304,0.9591289676426272,0.08653380855663965,-0.03711318864106139,enumeration,log1p_duplicate_rate,continuous
seed,seed=1234,rawL_logN,identity,480,0.458022278973131,1.2224267093041088,0.0967204145933292,0.059065915779976,enumeration,log1p_duplicate_rate,continuous
seed,seed=1235,rawL_logN,identity,480,0.3978964436167621,1.061955416895299,0.0940119133589807,0.07564676938055848,enumeration,log1p_duplicate_rate,continuous
seed,seed=1236,rawL_logN,identity,480,0.2785640378149554,0.7434662803740546,0.08503443366571478,-0.07103768634251595,enumeration,log1p_duplicate_rate,continuous
seed,seed=1237,rawL_logN,identity,480,0.31176621778324776,0.8320803794335097,0.08488904079959826,0.04687248573166192,enumeration,log1p_duplicate_rate,continuous
seed,seed=1238,rawL_logN,identity,480,0.3530781572450175,0.942338811238274,0.08774021276332279,0.060000084351779503,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=0,rawL_logN,identity,480,0.5257193612103057,1.403105085155633,0.10512836426365166,0.09439100376720955,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=1,rawL_logN,identity,480,0.16568633326436133,0.4422042517300751,0.07341014443404066,-1.3346579767921596,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=2,rawL_logN,identity,480,0.46106163586950055,1.2305385222437752,0.10026880645360277,0.09588513244005681,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=3,rawL_logN,identity,480,0.1996676656726466,0.5328978495322598,0.07655383334152337,-0.7495029332516348,enumeration,log1p_duplicate_rate,continuous
cell,cell_fold=4,rawL_logN,identity,480,0.3610126931627909,0.9635154855554374,0.09662400510093615,-0.04662122925346113,enumeration,log1p_duplicate_rate,continuous
seed,seed=1234,intercept_only,identity,480,16.36695693651761,1.4821076291133795,2.208440594049933,0.02426540738697347,enumeration,listed_record_ratio,continuous
seed,seed=1235,intercept_only,identity,480,9.885033469487167,0.8951379035207048,1.7182058819585573,0.03902730762661133,enumeration,listed_record_ratio,continuous
seed,seed=1236,intercept_only,identity,480,5.059842859214362,0.4581934035046144,1.2319550112376847,-0.04614366523475377,enumeration,listed_record_ratio,continuous
seed,seed=1237,intercept_only,identity,480,5.179661821239606,0.469043593825201,1.378624310814163,-0.072928054025728,enumeration,listed_record_ratio,continuous
seed,seed=1238,intercept_only,identity,480,13.298266971160444,1.204222813586564,1.7758774682604952,0.033863256907828654,enumeration,listed_record_ratio,continuous
cell,cell_fold=0,intercept_only,identity,480,18.431715812694442,1.669081597122876,2.603043926432015,0.028706911817484748,enumeration,listed_record_ratio,continuous
cell,cell_fold=1,intercept_only,identity,480,2.89026569948584,0.2617276296374321,1.1679356148539803,-29.732772288039882,enumeration,listed_record_ratio,continuous
cell,cell_fold=2,intercept_only,identity,480,14.294703320230461,1.2944549759005917,2.0608992025290793,0.04384958626831292,enumeration,listed_record_ratio,continuous
cell,cell_fold=3,intercept_only,identity,480,2.837916135818945,0.25698712179639605,1.1549072267408287,-7.218656736825659,enumeration,listed_record_ratio,continuous
cell,cell_fold=4,intercept_only,identity,480,6.650125045855622,0.6022011974033873,1.4634752454285658,-0.0641315044117432,enumeration,listed_record_ratio,continuous
seed,seed=1234,log_density,identity,480,16.140844184253393,1.4616320186214316,2.3712106551515837,0.051039112344021254,enumeration,listed_record_ratio,continuous
seed,seed=1235,log_density,identity,480,9.823981035891027,0.8896093084397898,2.0325596730727824,0.05086106463889983,enumeration,listed_record_ratio,continuous
seed,seed=1236,log_density,identity,480,5.091152851602803,0.46102867574039896,1.5581054868161557,-0.059130666328153225,enumeration,listed_record_ratio,continuous
seed,seed=1237,log_density,identity,480,5.3309246902266585,0.4827411829981208,1.7515747669748722,-0.13650901302762652,enumeration,listed_record_ratio,continuous
seed,seed=1238,log_density,identity,480,13.233964065941832,1.1983998724761113,2.1403205761368085,0.04318405004412018,enumeration,listed_record_ratio,continuous
cell,cell_fold=0,log_density,identity,480,18.22767499358642,1.6506047076300092,2.862216065260274,0.05009249357339418,enumeration,listed_record_ratio,continuous
cell,cell_fold=1,log_density,identity,480,2.7827570094056107,0.2519921943710034,1.2876804725018745,-27.488971518318166,enumeration,listed_record_ratio,continuous
cell,cell_fold=2,log_density,identity,480,14.056537758475791,1.272887924833139,2.4854320708933506,0.07544521219583744,enumeration,listed_record_ratio,continuous
cell,cell_fold=3,log_density,identity,480,3.0619020990870593,0.27727014119099674,1.3782366332936113,-8.567188443302511,enumeration,listed_record_ratio,continuous
cell,cell_fold=4,log_density,identity,480,6.812500832990078,0.6169051154150682,1.9336764418528043,-0.11673162310565433,enumeration,listed_record_ratio,continuous
seed,seed=1234,log_burden,identity,480,16.024358822541085,1.451083702037996,2.516702447236059,0.06468662394447855,enumeration,listed_record_ratio,continuous
