scheme,fold,candidate,link,n_rows,n_trials,log_loss,brier,converged,iterations,mode,target,kind
cell,cell_fold=3,exponential_interaction,logistic,480,480.0,0.3934969577243799,0.1203189796603929,True,19,enumeration,all_pairs_found,binary
cell,cell_fold=4,exponential_interaction,logistic,480,480.0,0.36550484470676164,0.12021779208868004,True,19,enumeration,all_pairs_found,binary
seed,seed=1234,exponential_interaction,survival_loglog,480,480.0,0.3652036111492174,0.11607722540407203,True,243,enumeration,all_pairs_found,binary
seed,seed=1235,exponential_interaction,survival_loglog,480,480.0,0.3962122923797008,0.13284033511730584,False,250,enumeration,all_pairs_found,binary
seed,seed=1236,exponential_interaction,survival_loglog,480,480.0,0.37259998207562806,0.12571556674434659,False,250,enumeration,all_pairs_found,binary
seed,seed=1237,exponential_interaction,survival_loglog,480,480.0,0.42041818907487355,0.12425378276934719,False,250,enumeration,all_pairs_found,binary
seed,seed=1238,exponential_interaction,survival_loglog,480,480.0,0.42092775150028944,0.137097967352452,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=0,exponential_interaction,survival_loglog,480,480.0,0.3745374523691846,0.1241170489424165,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=1,exponential_interaction,survival_loglog,480,480.0,0.6667458890525002,0.13423883828222474,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=2,exponential_interaction,survival_loglog,480,480.0,0.4222087956918358,0.13691109790946782,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=3,exponential_interaction,survival_loglog,480,480.0,0.43142913212444617,0.1209802886367415,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=4,exponential_interaction,survival_loglog,480,480.0,0.42966293667762007,0.12078379118963034,False,250,enumeration,all_pairs_found,binary
seed,seed=1234,root_separable,logistic,480,480.0,0.3667424263076052,0.11586711506360702,True,17,enumeration,all_pairs_found,binary
seed,seed=1235,root_separable,logistic,480,480.0,0.40291686903842316,0.1354415228956337,True,17,enumeration,all_pairs_found,binary
seed,seed=1236,root_separable,logistic,480,480.0,0.375138636178357,0.12686313282618164,True,17,enumeration,all_pairs_found,binary
seed,seed=1237,root_separable,logistic,480,480.0,0.3692962302879369,0.12559907894709976,True,17,enumeration,all_pairs_found,binary
seed,seed=1238,root_separable,logistic,480,480.0,0.43032076454881424,0.135029258392357,True,19,enumeration,all_pairs_found,binary
cell,cell_fold=0,root_separable,logistic,480,480.0,0.36249988206155925,0.12109316642460517,True,17,enumeration,all_pairs_found,binary
cell,cell_fold=1,root_separable,logistic,480,480.0,0.4099460090140377,0.13179957721520016,True,18,enumeration,all_pairs_found,binary
cell,cell_fold=2,root_separable,logistic,480,480.0,0.41056205918100125,0.1384498773808943,True,17,enumeration,all_pairs_found,binary
cell,cell_fold=3,root_separable,logistic,480,480.0,0.384406962552431,0.1199026716232315,True,18,enumeration,all_pairs_found,binary
cell,cell_fold=4,root_separable,logistic,480,480.0,0.3610092000632053,0.121020841894324,True,17,enumeration,all_pairs_found,binary
seed,seed=1234,root_separable,survival_loglog,480,480.0,0.37204063868729087,0.11537101345607961,False,250,enumeration,all_pairs_found,binary
seed,seed=1235,root_separable,survival_loglog,480,480.0,0.4044360369964657,0.1362067589381934,True,216,enumeration,all_pairs_found,binary
seed,seed=1236,root_separable,survival_loglog,480,480.0,0.3742740711720404,0.12682958867809466,False,250,enumeration,all_pairs_found,binary
seed,seed=1237,root_separable,survival_loglog,480,480.0,0.37469704308623974,0.12457853606255044,True,199,enumeration,all_pairs_found,binary
seed,seed=1238,root_separable,survival_loglog,480,480.0,0.4198038400303251,0.1356885209059625,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=0,root_separable,survival_loglog,480,480.0,0.36453029183310537,0.12176676216508886,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=1,root_separable,survival_loglog,480,480.0,0.5830257909117791,0.1332253766494769,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=2,root_separable,survival_loglog,480,480.0,0.4069114632229109,0.1366942620545413,True,232,enumeration,all_pairs_found,binary
cell,cell_fold=3,root_separable,survival_loglog,480,480.0,0.3859891043388498,0.12014083898302,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=4,root_separable,survival_loglog,480,480.0,0.37618210030605087,0.12111836206683074,False,250,enumeration,all_pairs_found,binary
seed,seed=1234,inverse_separable,logistic,480,480.0,0.36953021492903443,0.11772509586046717,True,19,enumeration,all_pairs_found,binary
seed,seed=1235,inverse_separable,logistic,480,480.0,0.41433480899530584,0.13844308261439237,True,19,enumeration,all_pairs_found,binary
seed,seed=1236,inverse_separable,logistic,480,480.0,0.3719958456983473,0.12448964292265344,True,19,enumeration,all_pairs_found,binary
seed,seed=1237,inverse_separable,logistic,480,480.0,0.3806405342326247,0.1304011229318234,True,19,enumeration,all_pairs_found,binary
seed,seed=1238,inverse_separable,logistic,480,480.0,0.41272383282020564,0.12776646558308227,True,21,enumeration,all_pairs_found,binary
cell,cell_fold=0,inverse_separable,logistic,480,480.0,0.3688035978577272,0.12328792172801013,True,19,enumeration,all_pairs_found,binary
cell,cell_fold=1,inverse_separable,logistic,480,480.0,0.42593931712850425,0.1352036530490729,True,21,enumeration,all_pairs_found,binary
cell,cell_fold=2,inverse_separable,logistic,480,480.0,0.36435450619539106,0.12136755963844661,True,19,enumeration,all_pairs_found,binary
cell,cell_fold=3,inverse_separable,logistic,480,480.0,0.39349187619420056,0.12397456538493769,True,21,enumeration,all_pairs_found,binary
cell,cell_fold=4,inverse_separable,logistic,480,480.0,0.35179466660656294,0.11860366693731364,True,19,enumeration,all_pairs_found,binary
seed,seed=1234,inverse_separable,survival_loglog,480,480.0,0.374132838410947,0.11638149737399081,False,250,enumeration,all_pairs_found,binary
seed,seed=1235,inverse_separable,survival_loglog,480,480.0,0.412195634769571,0.1385326309601768,False,250,enumeration,all_pairs_found,binary
seed,seed=1236,inverse_separable,survival_loglog,480,480.0,0.3691315745797431,0.12380933825865124,False,250,enumeration,all_pairs_found,binary
seed,seed=1237,inverse_separable,survival_loglog,480,480.0,0.3798464765637418,0.1292893902563071,False,250,enumeration,all_pairs_found,binary
seed,seed=1238,inverse_separable,survival_loglog,480,480.0,0.40316027087220735,0.12785760140397823,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=0,inverse_separable,survival_loglog,480,480.0,0.36691625876904865,0.12277830171867839,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=1,inverse_separable,survival_loglog,480,480.0,0.43774043786354194,0.13455854408136814,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=2,inverse_separable,survival_loglog,480,480.0,0.36295935358614007,0.12201790743538098,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=3,inverse_separable,survival_loglog,480,480.0,0.4039040287485962,0.12338701223059233,True,218,enumeration,all_pairs_found,binary
cell,cell_fold=4,inverse_separable,survival_loglog,480,480.0,0.3500228620211401,0.11838147535614876,False,250,enumeration,all_pairs_found,binary
seed,seed=1234,logL_rawN,logistic,480,480.0,0.3710846054912137,0.11675365703141126,True,18,enumeration,all_pairs_found,binary
seed,seed=1235,logL_rawN,logistic,480,480.0,0.40749543645896596,0.1364451639973744,True,18,enumeration,all_pairs_found,binary
seed,seed=1236,logL_rawN,logistic,480,480.0,0.3760616342401243,0.1277268592737457,True,18,enumeration,all_pairs_found,binary
seed,seed=1237,logL_rawN,logistic,480,480.0,0.3684859180281096,0.12457269279882173,True,18,enumeration,all_pairs_found,binary
seed,seed=1238,logL_rawN,logistic,480,480.0,0.4304131813463898,0.13562374191786855,True,19,enumeration,all_pairs_found,binary
cell,cell_fold=0,logL_rawN,logistic,480,480.0,0.3665236712984869,0.12193551773675676,True,18,enumeration,all_pairs_found,binary
cell,cell_fold=1,logL_rawN,logistic,480,480.0,0.4139981364272091,0.1306246079474648,True,19,enumeration,all_pairs_found,binary
cell,cell_fold=2,logL_rawN,logistic,480,480.0,0.4302245032892374,0.14116442745792987,True,18,enumeration,all_pairs_found,binary
cell,cell_fold=3,logL_rawN,logistic,480,480.0,0.3885907062436995,0.12050189849334751,True,19,enumeration,all_pairs_found,binary
cell,cell_fold=4,logL_rawN,logistic,480,480.0,0.3683664697784395,0.12223999350728666,True,19,enumeration,all_pairs_found,binary
seed,seed=1234,logL_rawN,survival_loglog,480,480.0,0.36826587125542276,0.11633123051551916,False,250,enumeration,all_pairs_found,binary
seed,seed=1235,logL_rawN,survival_loglog,480,480.0,0.4096112133411782,0.13774939466543487,False,250,enumeration,all_pairs_found,binary
seed,seed=1236,logL_rawN,survival_loglog,480,480.0,0.37717305779805826,0.1284521202903054,True,233,enumeration,all_pairs_found,binary
seed,seed=1237,logL_rawN,survival_loglog,480,480.0,0.3771459522730281,0.12400422607768563,False,250,enumeration,all_pairs_found,binary
seed,seed=1238,logL_rawN,survival_loglog,480,480.0,0.4199442141754383,0.13623639013104405,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=0,logL_rawN,survival_loglog,480,480.0,0.3697354865399491,0.12332437989498962,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=1,logL_rawN,survival_loglog,480,480.0,0.5691900704169283,0.13315527349713388,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=2,logL_rawN,survival_loglog,480,480.0,0.4288934465015665,0.13869758112759917,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=3,logL_rawN,survival_loglog,480,480.0,0.3964230464886473,0.1215193033073206,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=4,logL_rawN,survival_loglog,480,480.0,0.42458681025165174,0.12212660278881277,False,250,enumeration,all_pairs_found,binary
seed,seed=1234,rawL_logN,logistic,480,480.0,0.3665037119745032,0.11629146202079244,True,18,enumeration,all_pairs_found,binary
seed,seed=1235,rawL_logN,logistic,480,480.0,0.4022764608744772,0.1355612062177228,True,18,enumeration,all_pairs_found,binary
seed,seed=1236,rawL_logN,logistic,480,480.0,0.37653032276712933,0.12651798888722016,True,18,enumeration,all_pairs_found,binary
seed,seed=1237,rawL_logN,logistic,480,480.0,0.3714429586465656,0.1267636999041814,True,18,enumeration,all_pairs_found,binary
seed,seed=1238,rawL_logN,logistic,480,480.0,0.4306186128175238,0.13420542083771178,True,19,enumeration,all_pairs_found,binary
cell,cell_fold=0,rawL_logN,logistic,480,480.0,0.36303495566761707,0.12197310942840665,True,18,enumeration,all_pairs_found,binary
cell,cell_fold=1,rawL_logN,logistic,480,480.0,0.41649986398105365,0.13392022058564917,True,19,enumeration,all_pairs_found,binary
cell,cell_fold=2,rawL_logN,logistic,480,480.0,0.39569050602628564,0.13450351852809858,True,18,enumeration,all_pairs_found,binary
cell,cell_fold=3,rawL_logN,logistic,480,480.0,0.3836124599583754,0.12008587055167853,True,19,enumeration,all_pairs_found,binary
cell,cell_fold=4,rawL_logN,logistic,480,480.0,0.35723129830572753,0.12024612186244804,True,18,enumeration,all_pairs_found,binary
seed,seed=1234,rawL_logN,survival_loglog,480,480.0,0.36569676232868736,0.11569869015709049,True,215,enumeration,all_pairs_found,binary
seed,seed=1235,rawL_logN,survival_loglog,480,480.0,0.40234285426719285,0.13587073217063636,False,250,enumeration,all_pairs_found,binary
seed,seed=1236,rawL_logN,survival_loglog,480,480.0,0.37341292961727596,0.12579887640844592,True,162,enumeration,all_pairs_found,binary
seed,seed=1237,rawL_logN,survival_loglog,480,480.0,0.3736944434857497,0.12550060595613324,True,187,enumeration,all_pairs_found,binary
seed,seed=1238,rawL_logN,survival_loglog,480,480.0,0.4193526577698155,0.1349725829796811,True,238,enumeration,all_pairs_found,binary
cell,cell_fold=0,rawL_logN,survival_loglog,480,480.0,0.3632352591327885,0.1218584167002573,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=1,rawL_logN,survival_loglog,480,480.0,0.473926444595849,0.13484914654059554,False,250,enumeration,all_pairs_found,binary
cell,cell_fold=2,rawL_logN,survival_loglog,480,480.0,0.3925604810351612,0.13410425976862092,True,239,enumeration,all_pairs_found,binary
cell,cell_fold=3,rawL_logN,survival_loglog,480,480.0,0.39172107282182284,0.11962663572015678,True,241,enumeration,all_pairs_found,binary
cell,cell_fold=4,rawL_logN,survival_loglog,480,480.0,0.36083257489768916,0.12039651175992333,False,250,enumeration,all_pairs_found,binary
seed,seed=1234,intercept_only,logistic,480,480.0,0.14109703876246613,0.03936631339179382,True,19,enumeration,no_hallucinations,binary
seed,seed=1235,intercept_only,logistic,480,480.0,0.20711503822534785,0.06569445132648842,True,19,enumeration,no_hallucinations,binary
seed,seed=1236,intercept_only,logistic,480,480.0,0.24614878686453298,0.0656466883989272,True,19,enumeration,no_hallucinations,binary
seed,seed=1237,intercept_only,logistic,480,480.0,0.16947948188774067,0.04041666782157755,True,19,enumeration,no_hallucinations,binary
seed,seed=1238,intercept_only,logistic,480,480.0,0.1938188391418475,0.057191834245214,True,19,enumeration,no_hallucinations,binary
cell,cell_fold=0,intercept_only,logistic,480,480.0,0.18662472887673184,0.04832031402849933,True,19,enumeration,no_hallucinations,binary
cell,cell_fold=1,intercept_only,logistic,480,480.0,0.20490640660806703,0.05313368130758687,True,19,enumeration,no_hallucinations,binary
cell,cell_fold=2,intercept_only,logistic,480,480.0,0.21174386550582444,0.06165797098876851,True,19,enumeration,no_hallucinations,binary
cell,cell_fold=3,intercept_only,logistic,480,480.0,0.17763364689695432,0.0529296888057383,True,19,enumeration,no_hallucinations,binary
cell,cell_fold=4,intercept_only,logistic,480,480.0,0.15979679519360251,0.046493053767900215,True,19,enumeration,no_hallucinations,binary
seed,seed=1234,intercept_only,survival_loglog,480,480.0,0.14109706230770205,0.03936633450381591,True,42,enumeration,no_hallucinations,binary
seed,seed=1235,intercept_only,survival_loglog,480,480.0,0.2071147932447753,0.06569464932114959,True,50,enumeration,no_hallucinations,binary
seed,seed=1236,intercept_only,survival_loglog,480,480.0,0.24763580784530356,0.06564669228036639,True,93,enumeration,no_hallucinations,binary
seed,seed=1237,intercept_only,survival_loglog,480,480.0,0.17089200335020321,0.040416621330661734,True,96,enumeration,no_hallucinations,binary
seed,seed=1238,intercept_only,survival_loglog,480,480.0,0.19381904357024413,0.057191867911566135,True,45,enumeration,no_hallucinations,binary
cell,cell_fold=0,intercept_only,survival_loglog,480,480.0,0.18810755470362076,0.048320331229117386,True,82,enumeration,no_hallucinations,binary
cell,cell_fold=1,intercept_only,survival_loglog,480,480.0,0.20639617404805724,0.0531336906970929,True,75,enumeration,no_hallucinations,binary
cell,cell_fold=2,intercept_only,survival_loglog,480,480.0,0.21174357889148354,0.06165795782754098,True,50,enumeration,no_hallucinations,binary
cell,cell_fold=3,intercept_only,survival_loglog,480,480.0,0.17763319098957567,0.052929670115089526,True,51,enumeration,no_hallucinations,binary
cell,cell_fold=4,intercept_only,survival_loglog,480,480.0,0.15979660276535976,0.04649300011417084,True,93,enumeration,no_hallucinations,binary
seed,seed=1234,log_density,logistic,480,480.0,0.14115878503516283,0.03947749659439319,True,19,enumeration,no_hallucinations,binary
seed,seed=1235,log_density,logistic,480,480.0,0.2168297553913508,0.06816676724268719,True,19,enumeration,no_hallucinations,binary
seed,seed=1236,log_density,logistic,480,480.0,0.24682314114886886,0.06579910503816393,True,19,enumeration,no_hallucinations,binary
seed,seed=1237,log_density,logistic,480,480.0,0.16914963393692534,0.040357322055511756,True,19,enumeration,no_hallucinations,binary
seed,seed=1238,log_density,logistic,480,480.0,0.2016053432288542,0.0601257259179692,True,19,enumeration,no_hallucinations,binary
cell,cell_fold=0,log_density,logistic,480,480.0,0.1893839868728976,0.049355353226113834,True,19,enumeration,no_hallucinations,binary
