model_label,scope,target_ordinal,rank,layer,head,raw_attention_mass,n_seeds,n_events
Qwen3-8B,same_unit_rank_before_city,9,39,17,24,0.0121743083,1,1
Qwen3-8B,same_unit_rank_before_city,10,39,17,24,,0,0
Qwen3-8B,same_unit_rank_before_city,2,40,24,31,0.009542656924358973,13,19
Qwen3-8B,same_unit_rank_before_city,3,40,24,31,0.03668992808939395,11,18
Qwen3-8B,same_unit_rank_before_city,4,40,24,31,0.04790526171363636,11,17
Qwen3-8B,same_unit_rank_before_city,5,40,24,31,0.03841822110740741,9,12
Qwen3-8B,same_unit_rank_before_city,6,40,24,31,0.0350408029,7,9
Qwen3-8B,same_unit_rank_before_city,7,40,24,31,0.02825691803333333,1,3
Qwen3-8B,same_unit_rank_before_city,8,40,24,31,0.0275352895,1,2
Qwen3-8B,same_unit_rank_before_city,9,40,24,31,0.0248497725,1,1
Qwen3-8B,same_unit_rank_before_city,10,40,24,31,,0,0
Qwen3-8B,same_unit_rank_before_city,2,41,20,4,0.028190442762820515,13,19
Qwen3-8B,same_unit_rank_before_city,3,41,20,4,0.033359054242424246,11,18
Qwen3-8B,same_unit_rank_before_city,4,41,20,4,0.02893566283787879,11,17
Qwen3-8B,same_unit_rank_before_city,5,41,20,4,0.019078451409259258,9,12
Qwen3-8B,same_unit_rank_before_city,6,41,20,4,0.022033333171428575,7,9
Qwen3-8B,same_unit_rank_before_city,7,41,20,4,0.010785928300000002,1,3
Qwen3-8B,same_unit_rank_before_city,8,41,20,4,0.00454748795,1,2
Qwen3-8B,same_unit_rank_before_city,9,41,20,4,0.0044259876,1,1
Qwen3-8B,same_unit_rank_before_city,10,41,20,4,,0,0
Qwen3-8B,same_unit_rank_before_city,2,42,24,14,0.013177314475641026,13,19
Qwen3-8B,same_unit_rank_before_city,3,42,24,14,0.014429607140909094,11,18
Qwen3-8B,same_unit_rank_before_city,4,42,24,14,0.023949380487878792,11,17
Qwen3-8B,same_unit_rank_before_city,5,42,24,14,0.035388555020370374,9,12
Qwen3-8B,same_unit_rank_before_city,6,42,24,14,0.0808917401142857,7,9
Qwen3-8B,same_unit_rank_before_city,7,42,24,14,0.0368815089,1,3
Qwen3-8B,same_unit_rank_before_city,8,42,24,14,0.05042243005,1,2
Qwen3-8B,same_unit_rank_before_city,9,42,24,14,0.0261328667,1,1
Qwen3-8B,same_unit_rank_before_city,10,42,24,14,,0,0
Qwen3-8B,same_unit_rank_before_city,2,43,26,27,0.06380315583333333,13,19
Qwen3-8B,same_unit_rank_before_city,3,43,26,27,0.012469161165151515,11,18
Qwen3-8B,same_unit_rank_before_city,4,43,26,27,0.012883429010606061,11,17
Qwen3-8B,same_unit_rank_before_city,5,43,26,27,0.015901219005555554,9,12
Qwen3-8B,same_unit_rank_before_city,6,43,26,27,0.018169804357142858,7,9
Qwen3-8B,same_unit_rank_before_city,7,43,26,27,0.025170294566666668,1,3
Qwen3-8B,same_unit_rank_before_city,8,43,26,27,0.044694364050000004,1,2
Qwen3-8B,same_unit_rank_before_city,9,43,26,27,0.062784411,1,1
Qwen3-8B,same_unit_rank_before_city,10,43,26,27,,0,0
Qwen3-8B,same_unit_rank_before_city,2,44,26,31,0.0343767137576923,13,19
Qwen3-8B,same_unit_rank_before_city,3,44,26,31,0.013825164824242425,11,18
Qwen3-8B,same_unit_rank_before_city,4,44,26,31,0.006982393613636364,11,17
Qwen3-8B,same_unit_rank_before_city,5,44,26,31,0.014247225616666668,9,12
Qwen3-8B,same_unit_rank_before_city,6,44,26,31,0.003352707,7,9
Qwen3-8B,same_unit_rank_before_city,7,44,26,31,0.0068433524,1,3
Qwen3-8B,same_unit_rank_before_city,8,44,26,31,0.013322118649999999,1,2
Qwen3-8B,same_unit_rank_before_city,9,44,26,31,0.023349952,1,1
Qwen3-8B,same_unit_rank_before_city,10,44,26,31,,0,0
Qwen3-8B,same_unit_rank_before_city,2,45,26,20,0.03754375747051282,13,19
Qwen3-8B,same_unit_rank_before_city,3,45,26,20,0.016334721159090907,11,18
Qwen3-8B,same_unit_rank_before_city,4,45,26,20,0.012600733443939395,11,17
Qwen3-8B,same_unit_rank_before_city,5,45,26,20,0.03572865575,9,12
Qwen3-8B,same_unit_rank_before_city,6,45,26,20,0.019048054780952377,7,9
Qwen3-8B,same_unit_rank_before_city,7,45,26,20,0.0069629324333333326,1,3
Qwen3-8B,same_unit_rank_before_city,8,45,26,20,0.0347909443,1,2
Qwen3-8B,same_unit_rank_before_city,9,45,26,20,0.027657304,1,1
Qwen3-8B,same_unit_rank_before_city,10,45,26,20,,0,0
Qwen3-8B,same_unit_rank_before_city,2,46,21,27,0.01595736188974359,13,19
Qwen3-8B,same_unit_rank_before_city,3,46,21,27,0.022634614824242425,11,18
Qwen3-8B,same_unit_rank_before_city,4,46,21,27,0.02872652895,11,17
Qwen3-8B,same_unit_rank_before_city,5,46,21,27,0.02353579156851852,9,12
Qwen3-8B,same_unit_rank_before_city,6,46,21,27,0.021837045052380953,7,9
Qwen3-8B,same_unit_rank_before_city,7,46,21,27,0.0081838481,1,3
Qwen3-8B,same_unit_rank_before_city,8,46,21,27,0.01566363125,1,2
Qwen3-8B,same_unit_rank_before_city,9,46,21,27,0.0231646299,1,1
Qwen3-8B,same_unit_rank_before_city,10,46,21,27,,0,0
Qwen3-8B,same_unit_rank_before_city,2,47,26,19,0.046311406380769235,13,19
Qwen3-8B,same_unit_rank_before_city,3,47,26,19,0.01845349221060606,11,18
Qwen3-8B,same_unit_rank_before_city,4,47,26,19,0.00893153861818182,11,17
Qwen3-8B,same_unit_rank_before_city,5,47,26,19,0.012437873146296297,9,12
Qwen3-8B,same_unit_rank_before_city,6,47,26,19,0.01203658625714286,7,9
Qwen3-8B,same_unit_rank_before_city,7,47,26,19,0.016176597866666666,1,3
Qwen3-8B,same_unit_rank_before_city,8,47,26,19,0.0163296815,1,2
Qwen3-8B,same_unit_rank_before_city,9,47,26,19,0.0199509971,1,1
Qwen3-8B,same_unit_rank_before_city,10,47,26,19,,0,0
Qwen3-8B,same_unit_rank_before_city,2,48,20,21,0.02491367843589744,13,19
Qwen3-8B,same_unit_rank_before_city,3,48,20,21,0.012380609216666666,11,18
Qwen3-8B,same_unit_rank_before_city,4,48,20,21,0.014899762574242425,11,17
Qwen3-8B,same_unit_rank_before_city,5,48,20,21,0.03883763967037038,9,12
Qwen3-8B,same_unit_rank_before_city,6,48,20,21,0.019489030766666665,7,9
Qwen3-8B,same_unit_rank_before_city,7,48,20,21,0.0032594342,1,3
Qwen3-8B,same_unit_rank_before_city,8,48,20,21,0.00452153225,1,2
Qwen3-8B,same_unit_rank_before_city,9,48,20,21,0.0089571923,1,1
Qwen3-8B,same_unit_rank_before_city,10,48,20,21,,0,0
Qwen3-8B,same_unit_rank_before_city,2,49,15,9,0.006364027792307692,13,19
Qwen3-8B,same_unit_rank_before_city,3,49,15,9,0.014551708534848485,11,18
Qwen3-8B,same_unit_rank_before_city,4,49,15,9,0.03882400224545454,11,17
Qwen3-8B,same_unit_rank_before_city,5,49,15,9,0.03157382056851851,9,12
Qwen3-8B,same_unit_rank_before_city,6,49,15,9,0.04234383325714285,7,9
Qwen3-8B,same_unit_rank_before_city,7,49,15,9,0.015137778,1,3
Qwen3-8B,same_unit_rank_before_city,8,49,15,9,0.0170944333,1,2
Qwen3-8B,same_unit_rank_before_city,9,49,15,9,0.0116533339,1,1
Qwen3-8B,same_unit_rank_before_city,10,49,15,9,,0,0
Qwen3-8B,same_unit_rank_before_city,2,50,33,17,0.037877802117948715,13,19
Qwen3-8B,same_unit_rank_before_city,3,50,33,17,0.017877039563636368,11,18
Qwen3-8B,same_unit_rank_before_city,4,50,33,17,0.013928644113636363,11,17
Qwen3-8B,same_unit_rank_before_city,5,50,33,17,0.02100337324074074,9,12
Qwen3-8B,same_unit_rank_before_city,6,50,33,17,0.0188089543952381,7,9
Qwen3-8B,same_unit_rank_before_city,7,50,33,17,0.005963891133333333,1,3
Qwen3-8B,same_unit_rank_before_city,8,50,33,17,0.01221701315,1,2
Qwen3-8B,same_unit_rank_before_city,9,50,33,17,0.0066745598,1,1
Qwen3-8B,same_unit_rank_before_city,10,50,33,17,,0,0
Qwen3-8B,same_unit_rank_before_city,2,51,15,13,0.002913109556410256,13,19
Qwen3-8B,same_unit_rank_before_city,3,51,15,13,0.004577804983333334,11,18
Qwen3-8B,same_unit_rank_before_city,4,51,15,13,0.05064548064090908,11,17
Qwen3-8B,same_unit_rank_before_city,5,51,15,13,0.031003696635185183,9,12
Qwen3-8B,same_unit_rank_before_city,6,51,15,13,0.03138023261904762,7,9
Qwen3-8B,same_unit_rank_before_city,7,51,15,13,0.006691448066666667,1,3
Qwen3-8B,same_unit_rank_before_city,8,51,15,13,0.0011675613,1,2
Qwen3-8B,same_unit_rank_before_city,9,51,15,13,0.0042314208,1,1
Qwen3-8B,same_unit_rank_before_city,10,51,15,13,,0,0
Qwen3-8B,same_unit_rank_before_city,2,52,22,5,0.018271955156410256,13,19
Qwen3-8B,same_unit_rank_before_city,3,52,22,5,0.009378343022727274,11,18
Qwen3-8B,same_unit_rank_before_city,4,52,22,5,0.01768046793939394,11,17
Qwen3-8B,same_unit_rank_before_city,5,52,22,5,0.021017849096296295,9,12
Qwen3-8B,same_unit_rank_before_city,6,52,22,5,0.022771589914285715,7,9
Qwen3-8B,same_unit_rank_before_city,7,52,22,5,0.0116793414,1,3
Qwen3-8B,same_unit_rank_before_city,8,52,22,5,0.022789248249999998,1,2
Qwen3-8B,same_unit_rank_before_city,9,52,22,5,0.0103960074,1,1
Qwen3-8B,same_unit_rank_before_city,10,52,22,5,,0,0
Qwen3-8B,same_unit_rank_before_city,2,53,25,30,0.027785174502564104,13,19
Qwen3-8B,same_unit_rank_before_city,3,53,25,30,0.01549842433939394,11,18
Qwen3-8B,same_unit_rank_before_city,4,53,25,30,0.023260547795454545,11,17
Qwen3-8B,same_unit_rank_before_city,5,53,25,30,0.015347180324074073,9,12
Qwen3-8B,same_unit_rank_before_city,6,53,25,30,0.01283654624761905,7,9
Qwen3-8B,same_unit_rank_before_city,7,53,25,30,0.015415931733333332,1,3
Qwen3-8B,same_unit_rank_before_city,8,53,25,30,0.03408244255,1,2
Qwen3-8B,same_unit_rank_before_city,9,53,25,30,0.0188518167,1,1
Qwen3-8B,same_unit_rank_before_city,10,53,25,30,,0,0
Qwen3-8B,same_unit_rank_before_city,2,54,20,18,0.028880972652564105,13,19
Qwen3-8B,same_unit_rank_before_city,3,54,20,18,0.016621202416666668,11,18
Qwen3-8B,same_unit_rank_before_city,4,54,20,18,0.01253022430909091,11,17
Qwen3-8B,same_unit_rank_before_city,5,54,20,18,0.008815724612962962,9,12
Qwen3-8B,same_unit_rank_before_city,6,54,20,18,0.004835693380952381,7,9
Qwen3-8B,same_unit_rank_before_city,7,54,20,18,0.0023018901,1,3
Qwen3-8B,same_unit_rank_before_city,8,54,20,18,0.0066995532,1,2
Qwen3-8B,same_unit_rank_before_city,9,54,20,18,0.0033239014,1,1
Qwen3-8B,same_unit_rank_before_city,10,54,20,18,,0,0
Qwen3-8B,same_unit_rank_before_city,2,55,1,11,0.018893822444871797,13,19
Qwen3-8B,same_unit_rank_before_city,3,55,1,11,0.01550923779090909,11,18
Qwen3-8B,same_unit_rank_before_city,4,55,1,11,0.015688288004545456,11,17
Qwen3-8B,same_unit_rank_before_city,5,55,1,11,0.017897582924074076,9,12
Qwen3-8B,same_unit_rank_before_city,6,55,1,11,0.022327720238095237,7,9
Qwen3-8B,same_unit_rank_before_city,7,55,1,11,0.023986056466666666,1,3
Qwen3-8B,same_unit_rank_before_city,8,55,1,11,0.02586670965,1,2
Qwen3-8B,same_unit_rank_before_city,9,55,1,11,0.0300732963,1,1
Qwen3-8B,same_unit_rank_before_city,10,55,1,11,,0,0
Qwen3-8B,same_unit_rank_before_city,2,56,28,3,0.0281486352974359,13,19
Qwen3-8B,same_unit_rank_before_city,3,56,28,3,0.015011951657575757,11,18
Qwen3-8B,same_unit_rank_before_city,4,56,28,3,0.01574221792727273,11,17
Qwen3-8B,same_unit_rank_before_city,5,56,28,3,0.015750199329629632,9,12
Qwen3-8B,same_unit_rank_before_city,6,56,28,3,0.016047240728571426,7,9
Qwen3-8B,same_unit_rank_before_city,7,56,28,3,0.012823664266666668,1,3
Qwen3-8B,same_unit_rank_before_city,8,56,28,3,0.018094360849999998,1,2
Qwen3-8B,same_unit_rank_before_city,9,56,28,3,0.021233879,1,1
Qwen3-8B,same_unit_rank_before_city,10,56,28,3,,0,0
Qwen3-8B,same_unit_rank_before_city,2,57,17,1,0.00928955811025641,13,19
Qwen3-8B,same_unit_rank_before_city,3,57,17,1,0.021740798134848485,11,18
Qwen3-8B,same_unit_rank_before_city,4,57,17,1,0.030074829571212124,11,17
Qwen3-8B,same_unit_rank_before_city,5,57,17,1,0.017837214505555553,9,12
Qwen3-8B,same_unit_rank_before_city,6,57,17,1,0.013034565157142856,7,9
Qwen3-8B,same_unit_rank_before_city,7,57,17,1,0.010641148933333336,1,3
Qwen3-8B,same_unit_rank_before_city,8,57,17,1,0.02796953915,1,2
Qwen3-8B,same_unit_rank_before_city,9,57,17,1,0.0064876676,1,1
Qwen3-8B,same_unit_rank_before_city,10,57,17,1,,0,0
Qwen3-8B,same_unit_rank_before_city,2,58,21,28,0.004942660214102564,13,19
Qwen3-8B,same_unit_rank_before_city,3,58,21,28,0.008139666336363637,11,18
Qwen3-8B,same_unit_rank_before_city,4,58,21,28,0.023939121781818184,11,17
Qwen3-8B,same_unit_rank_before_city,5,58,21,28,0.029375214268518517,9,12
Qwen3-8B,same_unit_rank_before_city,6,58,21,28,0.04684346150952381,7,9
Qwen3-8B,same_unit_rank_before_city,7,58,21,28,0.014000507700000003,1,3
Qwen3-8B,same_unit_rank_before_city,8,58,21,28,0.0192381609,1,2
Qwen3-8B,same_unit_rank_before_city,9,58,21,28,0.006705381,1,1
Qwen3-8B,same_unit_rank_before_city,10,58,21,28,,0,0
Qwen3-8B,same_unit_rank_before_city,2,59,23,11,0.0033272608538461542,13,19
Qwen3-8B,same_unit_rank_before_city,3,59,23,11,0.007190697562121212,11,18
Qwen3-8B,same_unit_rank_before_city,4,59,23,11,0.030881428937878784,11,17
Qwen3-8B,same_unit_rank_before_city,5,59,23,11,0.023357949690740742,9,12
Qwen3-8B,same_unit_rank_before_city,6,59,23,11,0.04697658619523809,7,9
Qwen3-8B,same_unit_rank_before_city,7,59,23,11,0.058121442833333335,1,3
Qwen3-8B,same_unit_rank_before_city,8,59,23,11,0.0694512501,1,2
Qwen3-8B,same_unit_rank_before_city,9,59,23,11,0.0304763019,1,1
Qwen3-8B,same_unit_rank_before_city,10,59,23,11,,0,0
Qwen3-8B,same_unit_rank_before_city,2,60,21,19,0.012202706214102564,13,19
Qwen3-8B,same_unit_rank_before_city,3,60,21,19,0.010115208189393939,11,18
Qwen3-8B,same_unit_rank_before_city,4,60,21,19,0.012153695737878788,11,17
Qwen3-8B,same_unit_rank_before_city,5,60,21,19,0.01808440082962963,9,12
Qwen3-8B,same_unit_rank_before_city,6,60,21,19,0.028303075404761905,7,9
Qwen3-8B,same_unit_rank_before_city,7,60,21,19,0.018056810533333332,1,3
Qwen3-8B,same_unit_rank_before_city,8,60,21,19,0.00817152625,1,2
Qwen3-8B,same_unit_rank_before_city,9,60,21,19,0.0206139088,1,1
Qwen3-8B,same_unit_rank_before_city,10,60,21,19,,0,0
Qwen3-8B,same_unit_rank_before_city,2,61,2,28,0.023164852544871793,13,19
Qwen3-8B,same_unit_rank_before_city,3,61,2,28,0.010228604737878786,11,18
Qwen3-8B,same_unit_rank_before_city,4,61,2,28,0.011268929825757576,11,17
Qwen3-8B,same_unit_rank_before_city,5,61,2,28,0.008497875281481482,9,12
Qwen3-8B,same_unit_rank_before_city,6,61,2,28,0.003232773290476191,7,9
Qwen3-8B,same_unit_rank_before_city,7,61,2,28,0.0023342560333333333,1,3
Qwen3-8B,same_unit_rank_before_city,8,61,2,28,0.00645120905,1,2
Qwen3-8B,same_unit_rank_before_city,9,61,2,28,0.0193089582,1,1
Qwen3-8B,same_unit_rank_before_city,10,61,2,28,,0,0
Qwen3-8B,same_unit_rank_before_city,2,62,18,14,0.009626723346153844,13,19
Qwen3-8B,same_unit_rank_before_city,3,62,18,14,0.015539624439393938,11,18
Qwen3-8B,same_unit_rank_before_city,4,62,18,14,0.02296182315,11,17
Qwen3-8B,same_unit_rank_before_city,5,62,18,14,0.021398070509259258,9,12
Qwen3-8B,same_unit_rank_before_city,6,62,18,14,0.016655889285714286,7,9
Qwen3-8B,same_unit_rank_before_city,7,62,18,14,0.008307735133333334,1,3
Qwen3-8B,same_unit_rank_before_city,8,62,18,14,0.0092340931,1,2
Qwen3-8B,same_unit_rank_before_city,9,62,18,14,0.0061405301,1,1
Qwen3-8B,same_unit_rank_before_city,10,62,18,14,,0,0
Qwen3-8B,same_unit_rank_before_city,2,63,20,19,0.01154179757948718,13,19
Qwen3-8B,same_unit_rank_before_city,3,63,20,19,0.01486105968787879,11,18
Qwen3-8B,same_unit_rank_before_city,4,63,20,19,0.01308308576060606,11,17
Qwen3-8B,same_unit_rank_before_city,5,63,20,19,0.015951775205555557,9,12
Qwen3-8B,same_unit_rank_before_city,6,63,20,19,0.028727112419047622,7,9
Qwen3-8B,same_unit_rank_before_city,7,63,20,19,0.008320113033333335,1,3
Qwen3-8B,same_unit_rank_before_city,8,63,20,19,0.01411134005,1,2
Qwen3-8B,same_unit_rank_before_city,9,63,20,19,0.0092463493,1,1
Qwen3-8B,same_unit_rank_before_city,10,63,20,19,,0,0
Qwen3-8B,same_unit_rank_before_city,2,64,19,25,0.008592476448717948,13,19
Qwen3-8B,same_unit_rank_before_city,3,64,19,25,0.01692715750151515,11,18
Qwen3-8B,same_unit_rank_before_city,4,64,19,25,0.024782088209090912,11,17
Qwen3-8B,same_unit_rank_before_city,5,64,19,25,0.019883750125925928,9,12
Qwen3-8B,same_unit_rank_before_city,6,64,19,25,0.014390596404761905,7,9
Qwen3-8B,same_unit_rank_before_city,7,64,19,25,0.0063442743,1,3
Qwen3-8B,same_unit_rank_before_city,8,64,19,25,0.01482780275,1,2
Qwen3-8B,same_unit_rank_before_city,9,64,19,25,0.0059830546,1,1
Qwen3-8B,same_unit_rank_before_city,10,64,19,25,,0,0
Qwen3-8B,same_unit_rank_before_city,2,65,26,15,0.03887239193205128,13,19
Qwen3-8B,same_unit_rank_before_city,3,65,26,15,0.008738512012121212,11,18
Qwen3-8B,same_unit_rank_before_city,4,65,26,15,0.006091679,11,17
Qwen3-8B,same_unit_rank_before_city,5,65,26,15,0.004797913437037036,9,12
Qwen3-8B,same_unit_rank_before_city,6,65,26,15,0.003474779019047619,7,9
Qwen3-8B,same_unit_rank_before_city,7,65,26,15,0.0015973979666666666,1,3
Qwen3-8B,same_unit_rank_before_city,8,65,26,15,0.0032791062500000002,1,2
Qwen3-8B,same_unit_rank_before_city,9,65,26,15,0.004110585,1,1
Qwen3-8B,same_unit_rank_before_city,10,65,26,15,,0,0
Qwen3-8B,same_unit_rank_before_city,2,66,28,8,0.030305747730769234,13,19
Qwen3-8B,same_unit_rank_before_city,3,66,28,8,0.008269447966666668,11,18
Qwen3-8B,same_unit_rank_before_city,4,66,28,8,0.005190989006060607,11,17
Qwen3-8B,same_unit_rank_before_city,5,66,28,8,0.007959506492592593,9,12
Qwen3-8B,same_unit_rank_before_city,6,66,28,8,0.0041575473095238095,7,9
Qwen3-8B,same_unit_rank_before_city,7,66,28,8,0.0017999410333333335,1,3
Qwen3-8B,same_unit_rank_before_city,8,66,28,8,0.0088221384,1,2
Qwen3-8B,same_unit_rank_before_city,9,66,28,8,0.0025832877,1,1
Qwen3-8B,same_unit_rank_before_city,10,66,28,8,,0,0
Qwen3-8B,same_unit_rank_before_city,2,67,19,3,0.015783165514102564,13,19
Qwen3-8B,same_unit_rank_before_city,3,67,19,3,0.016904272824242426,11,18
Qwen3-8B,same_unit_rank_before_city,4,67,19,3,0.01480382794090909,11,17
Qwen3-8B,same_unit_rank_before_city,5,67,19,3,0.010678434014814815,9,12
Qwen3-8B,same_unit_rank_before_city,6,67,19,3,0.008980789395238095,7,9
Qwen3-8B,same_unit_rank_before_city,7,67,19,3,0.005692045833333333,1,3
Qwen3-8B,same_unit_rank_before_city,8,67,19,3,0.01615210625,1,2
Qwen3-8B,same_unit_rank_before_city,9,67,19,3,0.0058154259,1,1
Qwen3-8B,same_unit_rank_before_city,10,67,19,3,,0,0
Qwen3-8B,same_unit_rank_before_city,2,68,17,17,0.010198541748717947,13,19
Qwen3-8B,same_unit_rank_before_city,3,68,17,17,0.018140161356060606,11,18
Qwen3-8B,same_unit_rank_before_city,4,68,17,17,0.020369660678787874,11,17
Qwen3-8B,same_unit_rank_before_city,5,68,17,17,0.009449707559259259,9,12
Qwen3-8B,same_unit_rank_before_city,6,68,17,17,0.02042758442380952,7,9
Qwen3-8B,same_unit_rank_before_city,7,68,17,17,0.007213781266666667,1,3
Qwen3-8B,same_unit_rank_before_city,8,68,17,17,0.010344368400000001,1,2
Qwen3-8B,same_unit_rank_before_city,9,68,17,17,0.0113390088,1,1
Qwen3-8B,same_unit_rank_before_city,10,68,17,17,,0,0
Qwen3-8B,same_unit_rank_before_city,2,69,7,22,0.01740485466666667,13,19
Qwen3-8B,same_unit_rank_before_city,3,69,7,22,0.01881271645606061,11,18
Qwen3-8B,same_unit_rank_before_city,4,69,7,22,0.006918541183333334,11,17
Qwen3-8B,same_unit_rank_before_city,5,69,7,22,0.0034428620407407403,9,12
Qwen3-8B,same_unit_rank_before_city,6,69,7,22,0.0024839376238095234,7,9
Qwen3-8B,same_unit_rank_before_city,7,69,7,22,0.0009010512999999999,1,3
Qwen3-8B,same_unit_rank_before_city,8,69,7,22,0.00329459205,1,2
Qwen3-8B,same_unit_rank_before_city,9,69,7,22,0.0032575489,1,1
Qwen3-8B,same_unit_rank_before_city,10,69,7,22,,0,0
Qwen3-8B,same_unit_rank_before_city,2,70,16,22,0.001886880308974359,13,19
Qwen3-8B,same_unit_rank_before_city,3,70,16,22,0.005212691268181818,11,18
Qwen3-8B,same_unit_rank_before_city,4,70,16,22,0.03659588298181818,11,17
Qwen3-8B,same_unit_rank_before_city,5,70,16,22,0.018004688125925927,9,12
Qwen3-8B,same_unit_rank_before_city,6,70,16,22,0.02101061847142857,7,9
Qwen3-8B,same_unit_rank_before_city,7,70,16,22,0.015410333866666667,1,3
Qwen3-8B,same_unit_rank_before_city,8,70,16,22,0.01361204685,1,2
Qwen3-8B,same_unit_rank_before_city,9,70,16,22,0.020123601,1,1
Qwen3-8B,same_unit_rank_before_city,10,70,16,22,,0,0
Qwen3-8B,same_unit_rank_before_city,2,71,27,18,0.016618692192307695,13,19
Qwen3-8B,same_unit_rank_before_city,3,71,27,18,0.013465569712121213,11,18
Qwen3-8B,same_unit_rank_before_city,4,71,27,18,0.01211908098030303,11,17
Qwen3-8B,same_unit_rank_before_city,5,71,27,18,0.012128655688888887,9,12
Qwen3-8B,same_unit_rank_before_city,6,71,27,18,0.011605980833333335,7,9
Qwen3-8B,same_unit_rank_before_city,7,71,27,18,0.008025507133333333,1,3
Qwen3-8B,same_unit_rank_before_city,8,71,27,18,0.0146736726,1,2
Qwen3-8B,same_unit_rank_before_city,9,71,27,18,0.0112475157,1,1
Qwen3-8B,same_unit_rank_before_city,10,71,27,18,,0,0
Qwen3-8B,same_unit_rank_before_city,2,72,27,16,0.010745733792307692,13,19
Qwen3-8B,same_unit_rank_before_city,3,72,27,16,0.010077019024242424,11,18
Qwen3-8B,same_unit_rank_before_city,4,72,27,16,0.014251105486363637,11,17
Qwen3-8B,same_unit_rank_before_city,5,72,27,16,0.01321866971111111,9,12
Qwen3-8B,same_unit_rank_before_city,6,72,27,16,0.021244222914285713,7,9
Qwen3-8B,same_unit_rank_before_city,7,72,27,16,0.01646187903333333,1,3
Qwen3-8B,same_unit_rank_before_city,8,72,27,16,0.01444101335,1,2
Qwen3-8B,same_unit_rank_before_city,9,72,27,16,0.0196342468,1,1
Qwen3-8B,same_unit_rank_before_city,10,72,27,16,,0,0
Qwen3-8B,same_unit_rank_before_city,2,73,28,9,0.027389227423076923,13,19
Qwen3-8B,same_unit_rank_before_city,3,73,28,9,0.010974393096969697,11,18
Qwen3-8B,same_unit_rank_before_city,4,73,28,9,0.005660959768181818,11,17
Qwen3-8B,same_unit_rank_before_city,5,73,28,9,0.006066762924074074,9,12
Qwen3-8B,same_unit_rank_before_city,6,73,28,9,0.0021011715333333334,7,9
Qwen3-8B,same_unit_rank_before_city,7,73,28,9,0.0013622716000000002,1,3
Qwen3-8B,same_unit_rank_before_city,8,73,28,9,0.00487261075,1,2
Qwen3-8B,same_unit_rank_before_city,9,73,28,9,0.0017805714,1,1
Qwen3-8B,same_unit_rank_before_city,10,73,28,9,,0,0
Qwen3-8B,same_unit_rank_before_city,2,74,20,13,0.007202293826923078,13,19
Qwen3-8B,same_unit_rank_before_city,3,74,20,13,0.011507092545454544,11,18
Qwen3-8B,same_unit_rank_before_city,4,74,20,13,0.018432181837878786,11,17
Qwen3-8B,same_unit_rank_before_city,5,74,20,13,0.02067801576666667,9,12
Qwen3-8B,same_unit_rank_before_city,6,74,20,13,0.018189005014285716,7,9
Qwen3-8B,same_unit_rank_before_city,7,74,20,13,0.0075606592,1,3
Qwen3-8B,same_unit_rank_before_city,8,74,20,13,0.005334995699999999,1,2
Qwen3-8B,same_unit_rank_before_city,9,74,20,13,0.0034697652,1,1
Qwen3-8B,same_unit_rank_before_city,10,74,20,13,,0,0
Qwen3-8B,same_unit_rank_before_city,2,75,21,17,0.01014035155769231,13,19
