model_label,role,source_layer,target_layer,normalized_depth,rank,discovery_rows,discovery_seeds,confirmation_rows,source_centroid_capture,target_centroid_capture,map_training_r2,map_training_normalized_rmse,map_ridge,map_singular_1,map_singular_last,map_condition_number,orthogonal_factor_determinant,subspace_principal_angle_mean_degrees,subspace_principal_angle_max_degrees,cv_sample_r2,cv_sample_normalized_rmse,cv_direct_identity_r2,cv_centroid_r2,cv_centroid_normalized_rmse,cv_fold_r2_min,cv_fold_r2_max,cv_folds,confirmation_sample_r2,confirmation_sample_normalized_rmse,confirmation_centroid_r2,confirmation_centroid_normalized_rmse,proper_rotation_angle_pca_gauge_degrees,centroid_rdm_spearman,permutation_repeats,permutation_r2_mean,permutation_r2_ci95_low,permutation_r2_ci95_high,permutation_p_ge_observed,bootstrap_repeats,bootstrap_map_relative_frobenius_median,bootstrap_map_relative_frobenius_ci95_low,bootstrap_map_relative_frobenius_ci95_high,bootstrap_rotation_geodesic_degrees_median,bootstrap_rotation_geodesic_degrees_ci95_low,bootstrap_rotation_geodesic_degrees_ci95_high,bootstrap_source_basis_max_angle_degrees_median,bootstrap_source_basis_max_angle_degrees_ci95_low,bootstrap_source_basis_max_angle_degrees_ci95_high,bootstrap_target_basis_max_angle_degrees_median,bootstrap_target_basis_max_angle_degrees_ci95_low,bootstrap_target_basis_max_angle_degrees_ci95_high,bootstrap_stretch_singular_1_mean,bootstrap_stretch_singular_1_sd,bootstrap_stretch_singular_2_mean,bootstrap_stretch_singular_2_sd,bootstrap_stretch_singular_3_mean,bootstrap_stretch_singular_3_sd,full_operator_inner_product_to_next,full_operator_cosine_to_next,full_operator_relative_drift_to_next
Gemma4-E4B,answer_query,15,16,0.3902439024390244,1,200,20,0,0.9106020416086528,0.9481790683066011,0.9995468477484454,0.021287373054338324,0.001435296098231813,1.7090176672828394,1.7090176672828394,1.0,1.0,63.30585793174894,63.30585793174894,0.8715047192560326,0.35846238400140046,0.781085666700301,0.9481977612759287,0.22760105167611003,0.8104433478647729,0.9165256170183403,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,15,16,0.3902439024390244,2,200,20,0,0.9380398280779999,0.9665492529742588,0.9970746363517257,0.05408663095695969,0.000739271846375356,1.7118301560742977,1.2553117109400072,1.3636693907622663,1.0000000000000004,66.29190120568079,69.41573520261014,0.5583346482205065,0.6645790786501584,0.45002939535342057,0.8905631703477037,0.33081237832387156,0.21841279069572483,0.8092925976161267,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,15,16,0.3902439024390244,3,200,20,0,0.9586636379029378,0.9752348522324371,0.9897082675197005,0.101448176328111,0.0005036836862229618,1.7210805505809563,0.12725534421928694,13.524622962908207,-0.9999999999999998,63.75276827359938,65.95617030457649,0.4922090632701448,0.7125945107351411,0.26935327381682894,0.7277307175497472,0.5217942913162742,0.13932009069029094,0.7724824128464385,5,,,,,8.899832911771071,0.998550724637681,500.0,-0.3219843859748646,-1.5760240396238452,0.7508728614769918,0.001996007984031936,500.0,0.2750731740635235,0.08612311413675285,0.6533222213301865,16.506736700297722,2.2621556630374204,80.67578836197794,40.86723577124798,28.127477674430533,83.5627151129557,52.31594131714222,31.585160113313005,86.89381188629879,1.7231191911477177,0.030480869003949983,1.2792672118317419,0.12869352654841518,0.5100612688380622,0.29487896804926766,0.736245935037288,0.08555521010571676,1.419511605044333
Gemma4-E4B,answer_query,16,17,0.4146341463414634,1,200,20,0,0.9481790683066011,0.9661428530634373,0.9862073801268672,0.11744198513790918,0.004202417309126355,2.361970976347679,2.361970976347679,1.0,1.0,74.64859149367764,74.64859149367764,0.6921472024169739,0.5548448409988382,0.5075402315647213,0.9469588268455386,0.230306693681407,0.5381109414955241,0.8938329412463896,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,16,17,0.4146341463414634,2,200,20,0,0.9665492529742588,0.9894996392632842,0.9960565382674121,0.06279698824456348,0.0021419178331348408,3.4956876441031146,1.6452575186195004,2.1247054667990635,1.0000000000000004,76.61124331259951,82.18094825038503,0.360784587715275,0.7995094822981933,0.35601358575223063,0.8515624528581643,0.3852759363648808,-0.0026705314234651834,0.5213301796154604,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,16,17,0.4146341463414634,3,200,20,0,0.9752348522324371,0.9932735152589864,0.9935356312137366,0.08040129841155229,0.0014407770151139306,3.5278634314088277,0.7259346180664555,4.859753679753388,-1.0000000000000016,79.85268314626872,89.44695651890964,0.39178783621149926,0.7798795828770624,0.27568484697822826,0.8630483731401196,0.3700697594506749,0.03529268834008015,0.7604086377455663,5,,,,,24.428295866017915,0.9832674571805006,500.0,-0.30361550713807933,-1.4943385835792315,0.7583220033175161,0.001996007984031936,500.0,0.2710042741341593,0.11584487377641273,0.6221279344710505,14.855172324139067,4.187154424453648,88.97490387839733,51.92215272927933,33.01240754874773,85.02991422935258,47.28618027002464,25.641314752501373,86.84463690467926,3.2059328950379404,0.3983900202205726,1.6339882707562519,0.10995871737906195,0.7857163523950773,0.41842057013167905,0.5250775268004869,0.054318723322116104,1.4183049284429525
Gemma4-E4B,answer_query,17,18,0.43902439024390244,1,200,20,0,0.9661428530634373,0.9390780286403166,0.9976048469327283,0.04894030105415905,0.023820329432507364,1.1599660540776378,1.1599660540776378,1.0,1.0,61.63633880097202,61.63633880097202,0.8680475371359692,0.36325261577039036,0.8996712813757465,0.9560107581789556,0.20973612426342855,0.8229641719134976,0.9527661641720817,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,17,18,0.43902439024390244,2,200,20,0,0.9894996392632842,0.9874942464259726,0.9980105959316553,0.04460273610827771,0.012198096433598,1.6916358112557364,1.1228523704317592,1.5065522911130949,1.0,67.31639130785138,74.53591464064677,0.5172473092589125,0.6948040664396601,0.7453410835057749,0.8752603109861986,0.3531850634069926,0.28513251700198694,0.6874680439494398,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,17,18,0.43902439024390244,3,200,20,0,0.9932735152589864,0.992740015273226,0.9985430203488571,0.03817040281609396,0.008163079360722013,1.8543572113347977,1.0462632872810116,1.7723619225461205,0.9999999999999991,67.23578039829587,74.56725363067746,0.5769923921002404,0.6503903504048624,0.2801047432785513,0.8417343275609492,0.39782618370219275,0.3387297164289438,0.7703584397081176,5,,,,,15.642053038259643,0.994729907773386,500.0,-0.32347695719161706,-1.560397454274266,0.7188922455934135,0.001996007984031936,500.0,0.18340359520201266,0.0632482019793198,0.8226476245714746,7.005128830266404,1.5655693804398223,25.24235649235144,48.12813409032175,25.233810115813345,87.45693605815337,35.91811485563175,23.150560335621893,74.28194547565136,1.7632990063215594,0.17951113335426774,1.1648856438560655,0.06932478689761645,0.9002813289971521,0.24945263397504272,1.0109917974880442,0.1023558913350353,1.389924847342726
Gemma4-E4B,answer_query,18,19,0.4634146341463415,1,200,20,0,0.9390780286403166,0.9150571827382623,0.9935660112041995,0.08021214867961365,0.032191965556496054,2.0992526798499624,2.0992526798499624,1.0,1.0,68.43375905809769,68.43375905809769,0.7776019128043773,0.4715910168733313,0.6659239189443122,0.9455920576986799,0.23325510134039956,0.6505981655730517,0.8638296328970633,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,18,19,0.4634146341463415,2,200,20,0,0.9874942464259726,0.9920876794272889,0.9991936545468794,0.028396222514986635,0.016925846308112707,2.8373996494072795,1.975553511883713,1.4362555265343262,0.9999999999999998,71.32289718237223,74.88089822555396,0.5600755746782711,0.6632679890675631,0.5854211982658462,0.8792760777187338,0.3474534821832502,0.22500626993075545,0.8539049049894608,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,18,19,0.4634146341463415,3,200,20,0,0.992740015273226,0.9975854102441055,0.9994498011532583,0.023456317842783733,0.01134383988108817,2.854079734756376,1.708780772418087,1.6702433576178308,0.9999999999999994,71.78349053898799,75.30864342177912,0.3184316082597477,0.8255715545852172,0.545599405142372,0.8144830720405122,0.4307167607134506,-0.06851422146129327,0.7693892203212417,5,,,,,13.100439354576178,0.9964426877470356,500.0,-0.3303228775117641,-1.281819085309311,0.6829394717268004,0.001996007984031936,500.0,0.1295989131706602,0.05685514474661804,0.3449395989004395,4.866599570790573,1.3246442268921972,13.17162673643765,35.80970231219246,22.639346559577536,76.43350410555792,21.926492610011387,14.891783740105216,34.1616562024251,2.8366948381636035,0.14208630543692893,2.155007649762542,0.17034908525628217,1.490907183422609,0.26401951574841087,0.9878626802292337,0.09087995987644013,1.3815148226010603
Gemma4-E4B,answer_query,19,20,0.4878048780487805,1,200,20,0,0.9150571827382623,0.9285214733481054,0.9845404472292901,0.1243364498878341,0.1430697841999381,1.6700620512430315,1.6700620512430315,1.0,1.0,67.73787784374667,67.73787784374667,0.9256811148576961,0.27261490264162724,0.7798124375227901,0.976483280445798,0.15335162064419805,0.8931323117381464,0.9464989621708665,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,19,20,0.4878048780487805,2,200,20,0,0.9920876794272889,0.9953307589511462,0.9996338069616904,0.019136170941691222,0.07755677616689373,1.9832328131254147,1.3123102196987138,1.5112530431872537,1.0000000000000004,71.26095668788204,75.32920043999607,0.9017333245947061,0.3134751591518758,0.7740179310653247,0.9853889035533717,0.12087636843745862,0.8450415916192422,0.9296240509084885,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,19,20,0.4878048780487805,3,200,20,0,0.9975854102441055,0.9985937348219256,0.9997387411654268,0.01616350316525321,0.05199104203795423,1.987335261181506,1.13847999547735,1.7456040238530868,1.0000000000000009,70.81685255909487,76.33056131870308,0.8817327342208839,0.343900081097862,0.7622537273948334,0.977441034353489,0.15019642354766988,0.8348032439470733,0.904494946945413,5,,,,,14.649671036081632,0.9952569169960473,500.0,-0.3024642494995701,-1.181195972482915,0.8614710782517422,0.001996007984031936,500.0,0.07176243183612932,0.03279733706382108,0.15045529643712513,3.3465819377009467,1.176519039651107,7.75572248007185,21.97241005857917,14.741932601051166,32.25576719800612,22.0047483243452,15.12389884771914,31.862741148246894,1.9918398278173652,0.05248498252366423,1.3934183958624202,0.05365212146517062,1.1339486577226638,0.05629529672471156,0.6326547646608919,0.1675618865434723,1.375369545080658
Gemma4-E4B,answer_query,20,21,0.5121951219512195,1,200,20,0,0.9285214733481054,0.9464402365795569,0.9996959610342387,0.01743671315819792,0.4061133782314575,0.8813734617669513,0.8813734617669513,1.0,1.0,55.32399084879623,55.32399084879623,0.9813591225681624,0.13653159865700534,0.9688150389048374,0.9920145853971418,0.08936114705428866,0.9729728408708274,0.989916523486382,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,20,21,0.5121951219512195,2,200,20,0,0.9953307589511462,0.9952521922660119,0.9999509541961594,0.0070032709386819245,0.21766709148781763,0.8866221950485349,0.7374894752086398,1.2022167432256639,0.9999999999999994,56.08887077955761,57.18636335738198,0.9793449990084938,0.1437184782535155,0.9499751539221689,0.9914308289539747,0.09256981714373932,0.973215696218235,0.9858175320623256,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,20,21,0.5121951219512195,3,200,20,0,0.9985937348219256,0.9986098365155599,0.999931364278309,0.008284667868480821,0.1455871105371344,0.8947319930740736,0.7360798425276726,1.2155366053791055,1.0000000000000004,57.69070150325382,64.15932828062556,0.9658192889133907,0.1848802614845869,0.9343974101138905,0.9839410185485015,0.12672403659723955,0.950602601267695,0.9816003261553052,5,,,,,2.975356872054297,0.9992094861660078,500.0,-0.3390057655825097,-1.2096813162672642,0.6652501443321109,0.001996007984031936,500.0,0.03816663278008388,0.01658252469946484,0.06978904513306537,1.495771191912282,0.4291194319369179,3.287555244108791,21.39277476355973,15.482528720545151,30.949660500611014,19.427203807004556,13.807666763678707,29.08439452052747,0.8987018134976268,0.015711081382333625,0.8006941560672278,0.02741370204578015,0.7335926865259561,0.009269576691652294,0.24317124782881627,0.1751865742560208,1.312454952953556
Gemma4-E4B,answer_query,21,22,0.5365853658536586,1,200,20,0,0.9464402365795569,0.9476973101740499,0.9997991989215902,0.014170429718600181,0.3162037526862965,0.5670881628738228,0.5670881628738228,1.0,1.0,68.73824058958112,68.73824058958112,0.9972117985086368,0.05280342310270405,0.3781840910021481,0.9990499374443554,0.030823084784695278,0.9958458973132019,0.9992732522133689,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,21,22,0.5365853658536586,2,200,20,0,0.9952521922660119,0.9941158087446755,0.9999235600595173,0.008742993794041582,0.16625586376225598,0.5745879215752111,0.5407481781431195,1.0625794867183729,0.9999999999999998,69.94953127514728,71.64161220027518,0.9950459607163571,0.07038493648248088,0.3694369867410391,0.9987463617887924,0.035406753751333536,0.9916290998574018,0.9986511836791164,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,21,22,0.5365853658536586,3,200,20,0,0.9986098365155599,0.9984600508533776,0.999928310080855,0.008466989969580074,0.11121116987335034,0.6124918790255237,0.5335272678919158,1.1480048272801773,0.9999999999999997,70.85935107108007,73.45367713313675,0.9814860243407466,0.1360660709334011,0.375066083918003,0.9951129653817413,0.0699073287878934,0.9688509635962235,0.9919602902042034,5,,,,,3.6693573789590417,0.9993412384716732,500.0,-0.2772412712847859,-1.2173469431135282,0.8749924384719402,0.001996007984031936,500.0,0.02645307566229841,0.010253059252592319,0.055532764638056856,0.8394025583217398,0.21226775611902576,1.8754677183892468,20.02731417673364,13.909692305923745,28.57510361533405,18.792780199355597,12.969052939168504,26.524258633964994,0.6151160104207154,0.014973456880172896,0.5595515081612386,0.007413936112536259,0.5331455189322223,0.007594747574573336,0.06263007744741138,0.0279619823779605,1.504722044164859
Gemma4-E4B,answer_query,22,23,0.5609756097560976,1,200,20,0,0.9476973101740499,0.9453939864680125,0.9994931049475652,0.02251432993528435,0.10191148293559826,1.2679169194203759,1.2679169194203759,1.0,1.0,84.7571959213662,84.7571959213662,0.9684655807045401,0.17757933239952198,0.9391091975126726,0.9924417854025465,0.08693799283083038,0.938945915793307,0.9886042178407636,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,22,23,0.5609756097560976,2,200,20,0,0.9941158087446755,0.9922397065805707,0.9995124332411633,0.022080913904017133,0.05345156897210403,1.2861116719003385,1.245416789381965,1.0326757137572942,1.0000000000000002,84.28706319799736,85.55788738374524,0.9607195946321229,0.1981928489322385,0.934127587196857,0.9914669460447196,0.09237453087989358,0.9275776559971337,0.9854694972945355,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,22,23,0.5609756097560976,3,200,20,0,0.9984600508533776,0.9981469265725437,0.9996418004887732,0.0189261594420758,0.035790099976025995,1.5041914339901927,1.123555751647815,1.3387777435913926,0.999999999999999,84.66292047415583,86.3208753677357,0.9420256680260639,0.2407785953400677,0.8891210582263729,0.9810866994694246,0.13752563590318506,0.8818874369175759,0.9731694748005237,5,,,,,8.386758379511951,0.998155467720685,500.0,-0.3531741017699571,-1.298157791767316,0.7790385344489569,0.001996007984031936,500.0,0.055199678952306624,0.024096833125902228,0.11302389129202384,1.531272812305775,0.4044644262650197,3.4497566973042035,18.823037182112955,12.715725369708252,26.40652318484089,17.29676123212754,11.784050565138106,27.99560344855509,1.5092556188278117,0.060202551491934465,1.2742228435356449,0.0364613269601146,1.1171916690314787,0.04118900611680468,0.21426517935279582,0.03551084046182089,1.3934171874147165
Gemma4-E4B,answer_query,23,24,0.5853658536585366,1,200,20,0,0.9453939864680125,0.9252052950010414,0.9991036613655765,0.029938915050875536,0.16424518045615874,1.4498581674075557,1.4498581674075557,1.0,1.0,61.75143043122682,61.75143043122682,0.9789972040906213,0.14492341394467195,0.8930333163203178,0.9918750941016693,0.0901382599029439,0.9731281504221527,0.9852799686537449,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,23,24,0.5853658536585366,2,200,20,0,0.9922397065805707,0.9931944475179684,0.9992116839649198,0.028076966272733695,0.0861918903630586,1.7674938318342464,1.4287047045590178,1.237130266453346,0.9999999999999998,64.85178609466446,68.27922146580983,0.9599644534490077,0.20008884664316584,0.8775004088613382,0.9827164088033732,0.13146707267079005,0.9477189405628055,0.9710822403950051,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,23,24,0.5853658536585366,3,200,20,0,0.9981469265725437,0.9982833929144422,0.9998801150909598,0.010949196730367226,0.05780335127408967,1.8775242856532532,1.212628008943872,1.5483101757549433,0.9999999999999993,64.55373145317914,68.5787056132222,0.9136724142496927,0.2938155641730154,0.8567931357515424,0.9591458390340895,0.2021241226719626,0.8543463040185132,0.9502195384498896,5,,,,,10.676405722147246,0.9994729907773384,500.0,-0.33446618931189087,-1.137877774858429,0.8140025631279654,0.001996007984031936,500.0,0.05679452083682894,0.02364835682382479,0.11889817156916363,2.035808442711569,0.5614478627821804,5.83975558829371,17.52465975798127,11.876807305040177,29.053377010543294,19.358975599426916,13.551410424004963,28.163074830261888,1.86466375074386,0.0661774581045888,1.4450816913994236,0.03109383107845223,1.2191859332405588,0.0710346285517683,1.497831567586823,0.21201130788366712,1.2553797464548382
Gemma4-E4B,answer_query,24,25,0.6097560975609756,1,200,20,0,0.9252052950010414,0.9017971843906074,0.9998757628418993,0.01114617235201286,0.3462588198211489,1.4796031373495713,1.4796031373495713,1.0,1.0,55.7994022380574,55.7994022380574,0.9888315283856235,0.105680989843853,0.8856441995436908,0.9966332017221256,0.05802411807063058,0.9759336430111887,0.9952147584702378,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,24,25,0.6097560975609756,2,200,20,0,0.9931944475179684,0.9936684643334123,0.9999064868750038,0.009670218456484905,0.18585190719758177,1.7321647858528015,1.4795371504029544,1.170747747280995,0.9999999999999996,59.60417387682314,63.527420984394546,0.9833394196819749,0.12907587039421842,0.8756819475539446,0.9942937456026292,0.07553975375503162,0.9729131344819201,0.9893029844801609,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,24,25,0.6097560975609756,3,200,20,0,0.9982833929144422,0.9984052877534064,0.9999516524941241,0.006953237078934766,0.12453611875665492,1.7364405383018489,1.3159253935405026,1.31955849991613,1.0000000000000007,59.473445062254505,64.69450448715149,0.9767875504081153,0.15235632442365066,0.8731208740734996,0.992540981317409,0.08636561053215007,0.9705965123076195,0.9829272250650487,5,,,,,3.5166057753632365,0.9992094861660078,500.0,-0.29836319909712516,-1.112524131822679,0.8655659624774382,0.001996007984031936,500.0,0.029693613872899385,0.01274029011823185,0.054212521601464184,1.1639346040537495,0.27560989120420915,2.673880968689654,19.36503057908722,13.360193665543315,28.567783739855987,19.229998807881252,13.161420636142937,27.606686651978148,1.7285830561619564,0.02560580260820759,1.524333044845114,0.02111632013653684,1.3205042706409709,0.03375441793509176,1.592838291965822,0.30457005216904337,1.2039339590548328
Gemma4-E4B,answer_query,25,26,0.6341463414634146,1,200,20,0,0.9017971843906074,0.9131833959376091,0.9996803868992221,0.01787772638726358,0.7596490724598874,1.2448196516847039,1.2448196516847039,1.0,1.0,50.47472596476626,50.47472596476626,0.996851822031447,0.056108626507454594,0.9581048740592426,0.9992555874131062,0.027283925430439865,0.9955560135056384,0.9985181454475744,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,25,26,0.6341463414634146,2,200,20,0,0.9936684643334123,0.995488894896448,0.9999887397824775,0.0033556247588936027,0.4185194522278327,1.256728120725063,1.1555265616185002,1.0875804697771843,1.0,52.52711501549743,54.673002189137,0.996423704960883,0.059802132396069324,0.9593142562670581,0.9993041802716829,0.026378395105029876,0.9948823382109472,0.9978836042619452,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,25,26,0.6341463414634146,3,200,20,0,0.9984052877534064,0.9988415390036645,0.9999716432365218,0.005325106898291468,0.2803430246138398,1.2572059944742915,0.9726089349285516,1.2926120142692772,1.0,52.45187006305684,55.134301207334246,0.9954967486194117,0.06710626930912074,0.9586475901077788,0.9990553925119577,0.030734467427339773,0.9939320103988627,0.9973328094965106,5,,,,,1.840678616955787,0.9986824769433464,500.0,-0.33530923567627374,-1.0881880332802876,0.7224819678598167,0.001996007984031936,500.0,0.01793978073829028,0.006866287673622018,0.036848624754022834,0.7115456230449473,0.19564597206085535,1.5261737259095838,19.472868602523796,13.718542961837475,28.216502627914313,19.910778953977673,13.969582181480973,30.252342620569387,1.2574778917760996,0.00657002261006523,1.1572597844104968,0.00437772193800215,0.980978029133423,0.015455838387789725,1.5675743111147304,0.34983883654937287,1.1467085879832202
Gemma4-E4B,answer_query,26,27,0.6585365853658537,1,200,20,0,0.9131833959376091,0.8618329571131356,0.9957902877237436,0.0648822955532277,1.179865312986388,1.0789726229371992,1.0789726229371992,1.0,1.0,48.50916836626201,48.50916836626201,0.9921256120209558,0.08873774833206112,0.9875893722021585,0.9941391990458083,0.07655586818913206,0.9888543246011265,0.9936806506531974,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,26,27,0.6585365853658537,2,200,20,0,0.995488894896448,0.9921360141022466,0.9998161746456027,0.013558220915639687,0.6431034673738849,1.4271702096363823,1.055449527728435,1.352191812248923,0.9999999999999999,52.27861821425302,56.47111960792379,0.993688676425613,0.07944383912165257,0.972232447494549,0.9980087462900886,0.044623465911013044,0.9900971075555584,0.995479488713976,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,26,27,0.6585365853658537,3,200,20,0,0.9988415390036645,0.9987544844913632,0.9997928296946693,0.014393411872473156,0.4301795565867115,1.522482950277301,1.0506223165829969,1.4491248912634611,0.9999999999999998,53.63797509204457,58.384900260724386,0.9907060930306438,0.0964049115416647,0.9685516375032379,0.997243695291191,0.05250052103369069,0.9879464616403251,0.9924624111722256,5,,,,,7.721035541416095,0.9997364953886693,500.0,-0.3202746659367048,-1.0221601842345631,0.809194037287468,0.001996007984031936,500.0,0.030581425565178726,0.012913510186932483,0.06550741748000595,1.0367077652108807,0.272085210277957,2.8791292912287814,19.92867041186276,13.611856643906576,28.43229880786445,14.968713063769801,10.120105782907851,21.907282068992807,1.5067502118808185,0.03822252738339359,1.3176289493802678,0.026103678218463666,1.0497320663715373,0.0069030257831084315,1.4733666865895507,0.3586820807884472,1.14874535405846
Gemma4-E4B,answer_query,27,28,0.6829268292682927,1,200,20,0,0.8618329571131356,0.8591766536989209,0.9999283628809923,0.008463871395978775,1.3821434486269013,1.0500288961555206,1.0500288961555206,1.0,1.0,51.524949413105126,51.524949413105126,0.9969271615812144,0.05543318878420744,0.9945474262716422,0.9986362340871536,0.03692920135673669,0.9937765967694655,0.9993885708411815,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,27,28,0.6829268292682927,2,200,20,0,0.9921360141022466,0.9923281811007566,0.9999674127074438,0.005708528055129793,0.7955568887917427,1.0638964354325458,1.0467836046063959,1.0163480119012607,0.9999999999999999,50.79137669793391,51.65057631235351,0.996281765450428,0.06097732816032475,0.9933342240580558,0.9983791425071716,0.040259874476062926,0.9919336436857522,0.9982917446155974,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,27,28,0.6829268292682927,3,200,20,0,0.9987544844913632,0.9990171128004606,0.9999751454849141,0.004985430280918639,0.5339093289997664,1.0676304200787596,0.9920754765509809,1.0761584630540921,1.0000000000000002,51.72201685839378,53.97498000831291,0.9952279568624784,0.069079976386226,0.992296734832741,0.9980075120461572,0.044637293307756995,0.9902326735542659,0.9976367776319169,5,,,,,1.7779877059024922,0.9998682476943345,500.0,-0.3166339003144081,-1.0243391897346437,0.8483627440064427,0.001996007984031936,500.0,0.01676972372319829,0.0072771663796821675,0.03517812813853257,0.7979508588485872,0.19424098770139914,1.9050328524598472,15.003932859299223,10.313612669518609,22.0003611533788,13.685933718502866,9.330559308112173,20.17515499463731,1.0707117458893294,0.008393829712515951,1.0573462101103899,0.0055597071036312,0.9885575062912239,0.01212758212694602,1.620994395973114,0.22574456780029695,1.3772325176229376
Gemma4-E4B,answer_query,28,29,0.7073170731707317,1,200,20,0,0.8591766536989209,0.7492134337825983,0.983100298973561,0.12999885009660261,1.5270542122056392,1.3874597080934703,1.3874597080934703,1.0,1.0,63.082521315324215,63.082521315324215,0.9718886404814036,0.16766442532211914,0.9010753137105267,0.9804368359081601,0.13986838131557802,0.9632540547357468,0.9830289430445744,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,28,29,0.7073170731707317,2,200,20,0,0.9923281811007566,0.9626841283667319,0.9938217172897336,0.07860205283748281,0.8818552752314934,1.9315823850760057,1.357256564412742,1.4231519933092114,0.9999999999999997,63.21754152435412,63.90383776112545,0.9439041604104744,0.23684560285030756,0.8580473367441306,0.970672541620592,0.17125261568632463,0.8913775773049396,0.9757393702152397,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,28,29,0.7073170731707317,3,200,20,0,0.9990171128004606,0.9928285643800138,0.998048613858305,0.044174496507543626,0.5918663655487918,3.312490667580474,1.342034674936111,2.468260119834958,1.0000000000000004,65.26362289435299,70.71725871745409,0.9259634779439805,0.27209653076807055,0.8392373097233222,0.9741794822854977,0.1606876402045358,0.8389631081840372,0.9713181030842576,5,,,,,18.663667824444214,0.9918313570487481,500.0,-0.3561649651211525,-0.9741034956019503,0.5531016401112638,0.001996007984031936,500.0,0.060828944207421756,0.022056167140302164,0.1343332510678075,1.9511306621439553,0.5307736376584332,4.446156261392763,13.471655407529152,9.245518391178281,21.414500104332806,19.991069668267187,13.02410512709748,31.131829195110406,3.3919210498752546,0.16248707767823745,1.794802228181389,0.057282399053018684,1.3429666584722897,0.018406287128960273,2.026469243358708,0.27111058260681287,1.3365826078325955
Gemma4-E4B,answer_query,29,30,0.7317073170731707,1,200,20,0,0.7492134337825983,0.7118177623942589,0.9976606309915924,0.04836702397716404,2.9961607383538333,0.9064959619964048,0.9064959619964048,1.0,1.0,35.327022661584635,35.327022661584635,0.9941583863372024,0.07643044984034557,0.9837116366620003,0.9965177725969266,0.05901040080420906,0.9916347294682621,0.9952626420870885,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,29,30,0.7317073170731707,2,200,20,0,0.9626841283667319,0.9304532245866027,0.9981574604085125,0.042924813237654375,1.9249230318030766,0.9411135768709554,0.9067040268287202,1.0379501458293792,1.0000000000000002,37.18289183200751,39.04422062194633,0.9923626363201536,0.08739201153335695,0.9834345506412069,0.9958797803466116,0.06418893715733599,0.9890523278381705,0.9942619828469071,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
