model,layer,head,discovery_seeds,first_span_mass_mean,ten_span_total_mass_mean,first_share_ratio_of_means,first_share_mean_of_rows,other_nine_span_mass_mean,first_minus_other_mean,span_1_mass,span_2_mass,span_3_mass,span_4_mass,span_5_mass,span_6_mass,span_7_mass,span_8_mass,span_9_mass,span_10_mass,ten_span_mass_profile,first_span_absolute_mass_rank
Qwen3-8B,35,3,20,4.007675743196159e-05,0.0004778723481649649,0.08386498525360754,0.0880922004860085,4.864395452588926e-05,-8.567197093927667e-06,4.007675743196159e-05,6.608748662983999e-05,4.8730351772974244e-05,4.137163959967438e-05,5.2836750546703116e-05,3.435790367802838e-05,2.9414396340143868e-05,5.34880437044194e-05,4.236712265992537e-05,6.91418958012946e-05,"[4.007675743196159e-05, 6.608748662983999e-05, 4.8730351772974244e-05, 4.137163959967438e-05, 5.2836750546703116e-05, 3.435790367802838e-05, 2.9414396340143868e-05, 5.34880437044194e-05, 4.236712265992537e-05, 6.91418958012946e-05]",1037
Qwen3-8B,0,21,20,3.958800915437322e-05,0.0015668745730688335,0.025265589112750314,0.03574614162627492,0.00016969850710160672,-0.0001301104979472335,3.958800915437322e-05,6.009473116790343e-05,8.242503168678084e-05,2.8598285216372905e-05,1.1322073390079076e-05,2.6011965280099866e-05,0.00035349361360610573,0.0003956248805513568,0.0003342015612510352,0.00023551442176472648,"[3.958800915437322e-05, 6.009473116790343e-05, 8.242503168678084e-05, 2.8598285216372905e-05, 1.1322073390079076e-05, 2.6011965280099866e-05, 0.00035349361360610573, 0.0003956248805513568, 0.0003342015612510352, 0.00023551442176472648]",1038
Qwen3-8B,34,26,20,3.9452261171391e-05,0.03171821307426015,0.001243836185822434,0.21667604978012328,0.0035198623125654175,-0.0034804100513940264,3.9452261171391e-05,1.2334971233940451e-05,0.0013235337574883487,4.912991627747942e-06,0.0020678943069810884,2.8751122840731115e-06,0.003082648060500759,0.008494755287877354,0.009237997771171536,0.007451808553923911,"[3.9452261171391e-05, 1.2334971233940451e-05, 0.0013235337574883487, 4.912991627747942e-06, 0.0020678943069810884, 2.8751122840731115e-06, 0.003082648060500759, 0.008494755287877354, 0.009237997771171536, 0.007451808553923911]",1039
Qwen3-8B,14,29,20,3.868806076070541e-05,0.0011068131564229587,0.03495446411726707,0.03698584577819963,0.00011868056618469481,-7.999250542398939e-05,3.868806076070541e-05,0.0001849139549449319,0.00010760994045995176,7.78948946390301e-05,8.602649868407752e-05,0.00015540385684289503,2.7530796614883002e-05,0.00010114567448908929,8.986017455754336e-05,0.00023773930442985147,"[3.868806076070541e-05, 0.0001849139549449319, 0.00010760994045995176, 7.78948946390301e-05, 8.602649868407752e-05, 0.00015540385684289503, 2.7530796614883002e-05, 0.00010114567448908929, 8.986017455754336e-05, 0.00023773930442985147]",1040
Qwen3-8B,26,10,20,3.816467519754951e-05,0.022135236230963074,0.0017241593809676284,0.09242380892463603,0.002455230172862836,-0.0024170654976652865,3.816467519754951e-05,2.8592745729838497e-05,0.0010595910111987905,1.669434113864554e-05,0.001091428434710906,1.2544733726826962e-05,0.002340122085342955,0.005502134918958746,0.005867981095502728,0.006177982189456088,"[3.816467519754951e-05, 2.8592745729838497e-05, 0.0010595910111987905, 1.669434113864554e-05, 0.001091428434710906, 1.2544733726826962e-05, 0.002340122085342955, 0.005502134918958746, 0.005867981095502728, 0.006177982189456088]",1041
Qwen3-8B,0,17,20,3.723118334126862e-05,0.0024168088315052834,0.015405100666600752,0.019220233022708824,0.00026439751646266835,-0.00022716633312139971,3.723118334126862e-05,7.743550359009532e-05,0.00011062335853608828,3.0417231614858488e-05,8.016100729035802e-06,2.270331651773594e-05,0.00033472528038600566,0.0004739807387514006,0.0006220604722784629,0.0006996156457603319,"[3.723118334126862e-05, 7.743550359009532e-05, 0.00011062335853608828, 3.0417231614858488e-05, 8.016100729035802e-06, 2.270331651773594e-05, 0.00033472528038600566, 0.0004739807387514006, 0.0006220604722784629, 0.0006996156457603319]",1042
Qwen3-8B,15,24,20,3.705425369844306e-05,0.0024462531090648555,0.01514735068138882,0.016501698575518014,0.0002676887617073791,-0.00023063450800893604,3.705425369844306e-05,9.576005368217011e-05,0.00020134981687078835,0.00020999538619435044,0.00029107884438417386,0.00033405243539164076,0.0003110456746071577,0.00024823349558573683,0.000319652195321396,0.00039803095332899827,"[3.705425369844306e-05, 9.576005368217011e-05, 0.00020134981687078835, 0.00020999538619435044, 0.00029107884438417386, 0.00033405243539164076, 0.0003110456746071577, 0.00024823349558573683, 0.000319652195321396, 0.00039803095332899827]",1043
Qwen3-8B,28,30,20,3.5913118035102444e-05,0.04521029752262709,0.0007943570381753948,0.02740306426828048,0.005019376044954665,-0.004983462926919562,3.5913118035102444e-05,0.0001444401278176244,0.003170800272903307,0.00010371258081249834,0.0027089540407914114,6.772747815730895e-05,0.004755762614302483,0.010629345174212722,0.01180791262890235,0.011785729486692275,"[3.5913118035102444e-05, 0.0001444401278176244, 0.003170800272903307, 0.00010371258081249834, 0.0027089540407914114, 6.772747815730895e-05, 0.004755762614302483, 0.010629345174212722, 0.01180791262890235, 0.011785729486692275]",1044
Qwen3-8B,14,31,20,3.571583142729651e-05,0.0015125511730275322,0.023612973937144534,0.025760010609755607,0.0001640928157333595,-0.000128376984306063,3.571583142729651e-05,0.00017480509995948523,0.00012878823326900601,0.00010225116566289216,0.000151125350384973,0.00020481580286286772,6.36636425042525e-05,0.00016914290754357352,0.0001397509331582114,0.000342492206254974,"[3.571583142729651e-05, 0.00017480509995948523, 0.00012878823326900601, 0.00010225116566289216, 0.000151125350384973, 0.00020481580286286772, 6.36636425042525e-05, 0.00016914290754357352, 0.0001397509331582114, 0.000342492206254974]",1045
Qwen3-8B,35,14,20,3.564752587408293e-05,0.00028623789967241464,0.12453810594222425,0.12151810929026097,2.7843374866481302e-05,7.804151007601631e-06,3.564752587408293e-05,1.659081881371094e-05,1.72879156707495e-05,1.8567356346466112e-05,2.9469852688635e-05,3.5375124025449625e-05,2.1231387108855415e-05,2.54119724559132e-05,3.52084738551639e-05,5.144747283338802e-05,"[3.564752587408293e-05, 1.659081881371094e-05, 1.72879156707495e-05, 1.8567356346466112e-05, 2.9469852688635e-05, 3.5375124025449625e-05, 2.1231387108855415e-05, 2.54119724559132e-05, 3.52084738551639e-05, 5.144747283338802e-05]",1046
Qwen3-8B,25,13,20,3.562846231943695e-05,0.038396504560068934,0.0009279090044172757,0.0080970075699773,0.004262319566416612,-0.004226691104097175,3.562846231943695e-05,0.0001253919677765225,0.002465061094017074,0.00014440324603128828,0.00228675757180099,0.00011897217664227355,0.0041961895213717074,0.008776262410901837,0.010321507821208798,0.009926330287999007,"[3.562846231943695e-05, 0.0001253919677765225, 0.002465061094017074, 0.00014440324603128828, 0.00228675757180099, 0.00011897217664227355, 0.0041961895213717074, 0.008776262410901837, 0.010321507821208798, 0.009926330287999007]",1047
Qwen3-8B,10,18,20,3.467287444181011e-05,0.003579617160776394,0.009686196284266835,0.011033197561064087,0.00039388269848162044,-0.00035920982403981033,3.467287444181011e-05,2.104000446649934e-05,7.257784406178303e-05,7.494390964382091e-05,0.0002065396836059108,0.000389441714116856,0.0004737010574899614,0.0006201200652867555,0.0005433993705082685,0.0011431806371547282,"[3.467287444181011e-05, 2.104000446649934e-05, 7.257784406178303e-05, 7.494390964382091e-05, 0.0002065396836059108, 0.000389441714116856, 0.0004737010574899614, 0.0006201200652867555, 0.0005433993705082685, 0.0011431806371547282]",1048
Qwen3-8B,7,18,20,3.3774425173760394e-05,0.001864867185395269,0.018110901107738518,0.027835548855400884,0.00020345475113572322,-0.00016968032596196284,3.3774425173760394e-05,3.092734405072406e-05,5.785984103567898e-05,4.0746476224740034e-05,5.9896332277276085e-05,7.373353219009005e-05,0.0001319727089139633,0.0001316354093432892,0.00036322507876320744,0.0009410960374225397,"[3.3774425173760394e-05, 3.092734405072406e-05, 5.785984103567898e-05, 4.0746476224740034e-05, 5.9896332277276085e-05, 7.373353219009005e-05, 0.0001319727089139633, 0.0001316354093432892, 0.00036322507876320744, 0.0009410960374225397]",1049
Qwen3-8B,7,0,20,3.309476851427462e-05,0.001455877507578407,0.022731835846081495,0.026457315068526964,0.00015808697100712582,-0.0001249922024928512,3.309476851427462e-05,3.575584742065985e-05,2.0605163808795623e-05,2.0559855875035284e-05,1.9010319738299587e-05,4.9080396638601084e-05,0.00021610158728435636,0.0002947387140011415,0.0003983248432632536,0.0003686060110339895,"[3.309476851427462e-05, 3.575584742065985e-05, 2.0605163808795623e-05, 2.0559855875035284e-05, 1.9010319738299587e-05, 4.9080396638601084e-05, 0.00021610158728435636, 0.0002947387140011415, 0.0003983248432632536, 0.0003686060110339895]",1050
Qwen3-8B,18,24,20,3.2390151043593106e-05,0.0017419175349107975,0.01859453756819308,0.025292005628603058,0.00018994748709635602,-0.0001575573360527629,3.2390151043593106e-05,0.00010378014557659299,0.000196344321483366,0.00011766678587434853,0.00020655156350244397,0.00021249579020903296,0.00018578101424964187,0.0001689527328181839,0.000306409386664086,0.00021154564348950798,"[3.2390151043593106e-05, 0.00010378014557659299, 0.000196344321483366, 0.00011766678587434853, 0.00020655156350244397, 0.00021249579020903296, 0.00018578101424964187, 0.0001689527328181839, 0.000306409386664086, 0.00021154564348950798]",1051
Qwen3-8B,35,7,20,3.154718142468482e-05,0.00044231072431557547,0.07132357343019531,0.0736404974618034,4.564039365454341e-05,-1.4093212229858588e-05,3.154718142468482e-05,3.495406845104299e-05,2.9559381709987063e-05,2.7841187693411486e-05,2.8558207395690262e-05,4.363387297416921e-05,3.0199242132766813e-05,4.271833004168002e-05,5.524124062503688e-05,0.00011805801186710596,"[3.154718142468482e-05, 3.495406845104299e-05, 2.9559381709987063e-05, 2.7841187693411486e-05, 2.8558207395690262e-05, 4.363387297416921e-05, 3.0199242132766813e-05, 4.271833004168002e-05, 5.524124062503688e-05, 0.00011805801186710596]",1052
Qwen3-8B,14,18,20,3.065320488531143e-05,0.001408303013886325,0.021766057860461045,0.02411588537866995,0.00015307220100011263,-0.00012241899611480122,3.065320488531143e-05,0.00011451189930085093,0.00014138812257442624,0.0001073575927875936,9.397240937687456e-05,0.00015423401491716505,9.451128426007926e-05,0.00014488884480670094,0.00019670058973133563,0.0003300850512459874,"[3.065320488531143e-05, 0.00011451189930085093, 0.00014138812257442624, 0.0001073575927875936, 9.397240937687456e-05, 0.00015423401491716505, 9.451128426007926e-05, 0.00014488884480670094, 0.00019670058973133563, 0.0003300850512459874]",1053
Qwen3-8B,29,30,20,3.0436404995271004e-05,0.038293958546501014,0.0007948095770331906,0.01944074967820203,0.004251502460167305,-0.004221066055172034,3.0436404995271004e-05,3.696888052218128e-05,0.0015429638593559502,4.025351136078825e-05,0.0023332537704391144,6.0303455393295734e-05,0.004229039317851857,0.009275453288137215,0.011673851143859793,0.009071434914585553,"[3.0436404995271004e-05, 3.696888052218128e-05, 0.0015429638593559502, 4.025351136078825e-05, 0.0023332537704391144, 6.0303455393295734e-05, 0.004229039317851857, 0.009275453288137215, 0.011673851143859793, 0.009071434914585553]",1054
Qwen3-8B,25,5,20,3.0272644289652816e-05,0.030138292675906085,0.001004457837581959,0.02063137242137162,0.0033453355590684925,-0.0033150629147788396,3.0272644289652816e-05,8.515645131410566e-05,0.0022285751583694946,4.123831786273513e-05,0.001930405015832548,5.631973901927267e-05,0.003414101470775677,0.007202933891130669,0.0076232003419136165,0.007526089645398315,"[3.0272644289652816e-05, 8.515645131410566e-05, 0.0022285751583694946, 4.123831786273513e-05, 0.001930405015832548, 5.631973901927267e-05, 0.003414101470775677, 0.007202933891130669, 0.0076232003419136165, 0.007526089645398315]",1055
Qwen3-8B,11,10,20,3.026321592187742e-05,0.0004301645703705503,0.07035264642043446,0.10351073823651954,4.4433483827630324e-05,-1.4170267905752905e-05,3.026321592187742e-05,1.7908613858708123e-05,1.2357436584409243e-05,8.988142479893212e-06,1.4576114938336105e-05,9.695958178213005e-06,2.67393656031345e-05,4.3966405473838674e-05,5.741000231864746e-05,0.00020825931501349259,"[3.026321592187742e-05, 1.7908613858708123e-05, 1.2357436584409243e-05, 8.988142479893212e-06, 1.4576114938336105e-05, 9.695958178213005e-06, 2.67393656031345e-05, 4.3966405473838674e-05, 5.741000231864746e-05, 0.00020825931501349259]",1056
Qwen3-8B,0,30,20,2.970837864708642e-05,0.002869924067580084,0.010351625320922335,0.012888914088278258,0.00031557952099255527,-0.00028587114234546884,2.970837864708642e-05,8.028136320490376e-05,0.00010452067762452,0.0001373233765803228,1.8635738727020707e-05,3.429048861485207e-05,0.000840437109900094,0.000650430167914351,0.0006158883163834616,0.00035840844998347166,"[2.970837864708642e-05, 8.028136320490376e-05, 0.00010452067762452, 0.0001373233765803228, 1.8635738727020707e-05, 3.429048861485207e-05, 0.000840437109900094, 0.000650430167914351, 0.0006158883163834616, 0.00035840844998347166]",1057
Qwen3-8B,7,17,20,2.8985135577386246e-05,0.0012668500921790837,0.02287968857272567,0.038335888843233315,0.00013754055073352195,-0.00010855541515613571,2.8985135577386246e-05,2.628940715112549e-05,2.8960977670067222e-05,2.7943181976297637e-05,2.2048956952858135e-05,5.224349006311968e-05,9.668247403169517e-05,8.740773009776603e-05,0.0002429311534797307,0.0006533575851790374,"[2.8985135577386246e-05, 2.628940715112549e-05, 2.8960977670067222e-05, 2.7943181976297637e-05, 2.2048956952858135e-05, 5.224349006311968e-05, 9.668247403169517e-05, 8.740773009776603e-05, 0.0002429311534797307, 0.0006533575851790374]",1058
Qwen3-8B,8,20,20,2.880619258576189e-05,0.0019412705416470997,0.014838834653783418,0.020701874822017664,0.0002124960387845931,-0.00018368984619883123,2.880619258576189e-05,8.976126741799817e-06,9.487689180787128e-06,1.0396308721283275e-05,1.5856472623454464e-05,1.7628091245569522e-05,3.388733443898673e-05,0.00041048133543881705,0.0005817636687424965,0.0008239873219281435,"[2.880619258576189e-05, 8.976126741799817e-06, 9.487689180787128e-06, 1.0396308721283275e-05, 1.5856472623454464e-05, 1.7628091245569522e-05, 3.388733443898673e-05, 0.00041048133543881705, 0.0005817636687424965, 0.0008239873219281435]",1059
Qwen3-8B,7,15,20,2.727465507632587e-05,0.0012075756843842101,0.022586290390762778,0.030128379983565524,0.00013114455881198714,-0.00010386990373566126,2.727465507632587e-05,7.169517084548716e-05,5.018910596845672e-05,5.888087434868794e-05,5.991926063870778e-05,0.0001868220293545164,0.00035684615722857415,0.00013769939250778406,0.00012824337445636048,0.00013000566395930945,"[2.727465507632587e-05, 7.169517084548716e-05, 5.018910596845672e-05, 5.888087434868794e-05, 5.991926063870778e-05, 0.0001868220293545164, 0.00035684615722857415, 0.00013769939250778406, 0.00012824337445636048, 0.00013000566395930945]",1060
Qwen3-8B,10,10,20,2.7160610034115962e-05,0.0012539286779428948,0.02166041060538922,0.025097665376544332,0.00013630756310097544,-0.00010914695306685948,2.7160610034115962e-05,4.9961653076024955e-06,1.8028583963314303e-05,2.7049841742154966e-05,6.49417954036835e-05,0.0001539516846605693,0.00022867160732857882,0.00020068382727913558,0.0001630472019314766,0.0003653973602922633,"[2.7160610034115962e-05, 4.9961653076024955e-06, 1.8028583963314303e-05, 2.7049841742154966e-05, 6.49417954036835e-05, 0.0001539516846605693, 0.00022867160732857882, 0.00020068382727913558, 0.0001630472019314766, 0.0003653973602922633]",1061
Qwen3-8B,14,21,20,2.660348714016436e-05,0.0006875218657341975,0.038694750619683596,0.04140195437221718,7.343537539933703e-05,-4.683188825917266e-05,2.660348714016436e-05,6.22220615923652e-05,5.8989333865611115e-05,1.4482672850135713e-05,7.127344088075915e-05,0.0001295803227549186,2.2462502192865942e-05,5.6411512559861876e-05,5.6146639872167724e-05,0.0001893498920253478,"[2.660348714016436e-05, 6.22220615923652e-05, 5.8989333865611115e-05, 1.4482672850135713e-05, 7.127344088075915e-05, 0.0001295803227549186, 2.2462502192865942e-05, 5.6411512559861876e-05, 5.6146639872167724e-05, 0.0001893498920253478]",1062
Qwen3-8B,11,9,20,2.5824879867286654e-05,0.005047085025338304,0.005116791125498351,0.00488115099040032,0.0005579177939412243,-0.0005320929140739376,2.5824879867286654e-05,2.9299566188001334e-05,6.927378078316337e-05,0.00024048324467003114,0.0003686092084990378,0.00041718685588421067,0.0006860450695967302,0.0005411817841377342,0.001118387235692353,0.0015507934000197564,"[2.5824879867286654e-05, 2.9299566188001334e-05, 6.927378078316337e-05, 0.00024048324467003114, 0.0003686092084990378, 0.00041718685588421067, 0.0006860450695967302, 0.0005411817841377342, 0.001118387235692353, 0.0015507934000197564]",1063
Qwen3-8B,7,12,20,2.548702323110774e-05,0.0022644732940534595,0.01125516617839435,0.01212571637468757,0.00024877625231359464,-0.0002232892290824869,2.548702323110774e-05,5.075221270089969e-05,5.8240538055542854e-05,6.8622669641627e-05,9.874262905213982e-05,0.0001729919691570103,0.0003505266213323921,0.0003579930227715522,0.000387984310509637,0.0006931322976015508,"[2.548702323110774e-05, 5.075221270089969e-05, 5.8240538055542854e-05, 6.8622669641627e-05, 9.874262905213982e-05, 0.0001729919691570103, 0.0003505266213323921, 0.0003579930227715522, 0.000387984310509637, 0.0006931322976015508]",1064
Qwen3-8B,7,28,20,2.5393888108737883e-05,0.001048986369960403,0.024208024847545397,0.02818183653324637,0.00011373249798351836,-8.833860987478047e-05,2.5393888108737883e-05,5.763497529187589e-05,4.058186459587887e-05,2.389365481576533e-05,1.864828846009914e-05,4.161246315561584e-05,0.00012754466570186196,0.00018449827839503997,0.00020301609965827082,0.0003261621917772572,"[2.5393888108737883e-05, 5.763497529187589e-05, 4.058186459587887e-05, 2.389365481576533e-05, 1.864828846009914e-05, 4.161246315561584e-05, 0.00012754466570186196, 0.00018449827839503997, 0.00020301609965827082, 0.0003261621917772572]",1065
Qwen3-8B,14,22,20,2.4473344592479406e-05,0.000644503161267096,0.037972419785132945,0.0323957917767019,6.889220185273517e-05,-4.4418857260255764e-05,2.4473344592479406e-05,4.5652008545005174e-05,4.7025633625708e-05,2.002102121423377e-05,4.508241486291809e-05,9.321136089965876e-05,4.6253603909462984e-05,5.360025838854199e-05,4.7406093835888895e-05,0.0002217774213931989,"[2.4473344592479406e-05, 4.5652008545005174e-05, 4.7025633625708e-05, 2.002102121423377e-05, 4.508241486291809e-05, 9.321136089965876e-05, 4.6253603909462984e-05, 5.360025838854199e-05, 4.7406093835888895e-05, 0.0002217774213931989]",1066
